ds,sales,n_clients,imputed,weekday
2015-02-14 12:00:00,1334.93,169.0,-1,5
2015-02-14 13:00:00,1334.4699999999998,218.0,-1,5
2015-02-14 14:00:00,910.9,153.0,-1,5
2015-02-14 15:00:00,504.67,85.0,-1,5
2015-02-14 16:00:00,304.36,45.0,-1,5
2015-02-14 17:00:00,440.94,58.0,-1,5
2015-02-14 18:00:00,558.81,83.0,-1,5
2015-02-14 19:00:00,506.33000000000004,88.0,-1,5
2015-02-14 20:00:00,765.6600000000001,113.0,-1,5
2015-02-14 21:00:00,291.23,43.0,-1,5
2015-02-16 09:00:00,164.61,45.0,-1,0
2015-02-16 10:00:00,469.83000000000004,97.0,-1,0
2015-02-16 11:00:00,625.83,144.0,-1,0
2015-02-16 12:00:00,780.52,164.0,-1,0
2015-02-16 13:00:00,801.03,170.0,-1,0
2015-02-16 14:00:00,873.59,101.0,-1,0
2015-02-16 15:00:00,355.28,58.0,-1,0
2015-02-16 16:00:00,117.24000000000001,26.0,-1,0
2015-02-16 17:00:00,449.95000000000005,59.0,-1,0
2015-02-16 18:00:00,403.38,63.0,-1,0
2015-02-16 19:00:00,662.2,108.0,-1,0
2015-02-16 20:00:00,617.9100000000001,99.0,-1,0
2015-02-16 21:00:00,184.08,41.0,-1,0
2015-02-17 09:00:00,125.28,44.0,-1,1
2015-02-17 10:00:00,517.4200000000001,96.0,-1,1
2015-02-17 11:00:00,606.04,125.0,-1,1
2015-02-17 12:00:00,872.79,190.0,-1,1
2015-02-17 13:00:00,634.48,161.0,-1,1
2015-02-17 14:00:00,563.21,116.0,-1,1
2015-02-17 15:00:00,303.87,54.0,-1,1
2015-02-17 16:00:00,186.14999999999998,37.0,-1,1
2015-02-17 17:00:00,305.77,38.0,-1,1
