"id","datetime","store","weekday","sales","products_sold","clientes_that_bought","half_hour","year","month","dia"
753,2020-04-17 09:30:00,274,friday,743,130,13,19,2020,4,17
754,2020-04-17 10:00:00,274,friday,1085,270,26,20,2020,4,17
755,2020-04-17 10:30:00,274,friday,1972,445,29,21,2020,4,17
756,2020-04-17 11:00:00,274,friday,2310,491,18,22,2020,4,17
757,2020-04-17 11:30:00,274,friday,1514,362,26,23,2020,4,17
758,2020-04-17 12:00:00,274,friday,1609,322,23,24,2020,4,17
759,2020-04-17 12:30:00,274,friday,2381,565,35,25,2020,4,17
760,2020-04-17 13:00:00,274,friday,2185,424,26,26,2020,4,17
761,2020-04-17 13:30:00,274,friday,1763,339,18,27,2020,4,17
762,2020-04-17 14:00:00,274,friday,1490,305,24,28,2020,4,17
763,2020-04-17 14:30:00,274,friday,2390,509,24,29,2020,4,17
764,2020-04-17 15:00:00,274,friday,2022,405,27,30,2020,4,17
765,2020-04-17 15:30:00,274,friday,1241,246,21,31,2020,4,17
766,2020-04-17 16:00:00,274,friday,1875,383,25,32,2020,4,17
767,2020-04-17 16:30:00,274,friday,3094,571,31,33,2020,4,17
768,2020-04-17 17:00:00,274,friday,2409,530,36,34,2020,4,17
769,2020-04-17 17:30:00,274,friday,1835,337,25,35,2020,4,17
770,2020-04-17 18:00:00,274,friday,3028,602,30,36,2020,4,17
771,2020-04-17 18:30:00,274,friday,2696,576,24,37,2020,4,17
772,2020-04-17 19:00:00,274,friday,1757,348,25,38,2020,4,17
773,2020-04-17 19:30:00,274,friday,614,157,10,39,2020,4,17
774,2020-04-17 20:00:00,274,friday,545,93,10,40,2020,4,17
775,2020-04-17 20:30:00,274,friday,365,58,10,41,2020,4,17
776,2020-04-18 08:30:00,274,saturday,948,195,13,17,2020,4,18
777,2020-04-18 09:00:00,274,saturday,1457,283,13,18,2020,4,18
778,2020-04-18 09:30:00,274,saturday,1415,331,25,19,2020,4,18
779,2020-04-18 10:00:00,274,saturday,1618,347,25,20,2020,4,18
780,2020-04-18 10:30:00,274,saturday,2487,543,28,21,2020,4,18
781,2020-04-18 11:00:00,274,saturday,2954,530,23,22,2020,4,18
782,2020-04-18 11:30:00,274,saturday,2500,557,28,23,2020,4,18
783,2020-04-18 12:00:00,274,saturday,2123,419,35,24,2020,4,18
784,2020-04-18 12:30:00,274,saturday,2149,454,42,25,2020,4,18
785,2020-04-18 13:00:00,274,saturday,2786,549,38,26,2020,4,18
786,2020-04-18 13:30:00,274,saturday,2260,475,26,27,2020,4,18
787,2020-04-18 14:00:00,274,saturday,3483,707,30,28,2020,4,18
788,2020-04-18 14:30:00,274,saturday,914,224,20,29,2020,4,18
789,2020-04-18 15:00:00,274,saturday,1532,322,28,30,2020,4,18
790,2020-04-18 15:30:00,274,saturday,3637,728,32,31,2020,4,18
791,2020-04-18 16:00:00,274,saturday,1548,363,22,32,2020,4,18
792,2020-04-18 16:30:00,274,saturday,2552,534,27,33,2020,4,18
793,2020-04-18 17:00:00,274,saturday,1528,319,27,34,2020,4,18
794,2020-04-18 17:30:00,274,saturday,1975,473,28,35,2020,4,18
795,2020-04-18 18:00:00,274,saturday,2353,537,24,36,2020,4,18
796,2020-04-18 18:30:00,274,saturday,1549,366,17,37,2020,4,18
797,2020-04-18 19:00:00,274,saturday,1478,263,18,38,2020,4,18
798,2020-04-18 19:30:00,274,saturday,1097,218,19,39,2020,4,18
799,2020-04-18 20:00:00,274,saturday,298,60,12,40,2020,4,18
800,2020-04-18 20:30:00,274,saturday,738,122,15,41,2020,4,18
801,2020-04-19 08:30:00,274,sunday,1380,244,11,17,2020,4,19
802,2020-04-19 09:00:00,274,sunday,277,54,12,18,2020,4,19
803,2020-04-19 09:30:00,274,sunday,873,210,10,19,2020,4,19
804,2020-04-19 10:00:00,274,sunday,2424,491,24,20,2020,4,19
805,2020-04-19 10:30:00,274,sunday,1409,276,21,21,2020,4,19
806,2020-04-19 11:00:00,274,sunday,1937,419,23,22,2020,4,19
807,2020-04-19 11:30:00,274,sunday,1885,319,19,23,2020,4,19
808,2020-04-19 12:00:00,274,sunday,1066,209,20,24,2020,4,19
809,2020-04-19 12:30:00,274,sunday,1377,283,14,25,2020,4,19
810,2020-04-19 13:00:00,274,sunday,2626,563,27,26,2020,4,19
811,2020-04-19 13:30:00,274,sunday,3908,716,43,27,2020,4,19
812,2020-04-19 14:00:00,274,sunday,3267,656,31,28,2020,4,19
813,2020-04-19 14:30:00,274,sunday,719,115,15,29,2020,4,19
814,2020-04-19 15:00:00,274,sunday,1473,373,22,30,2020,4,19
815,2020-04-19 15:30:00,274,sunday,1351,318,21,31,2020,4,19
816,2020-04-19 16:00:00,274,sunday,892,168,11,32,2020,4,19
817,2020-04-19 16:30:00,274,sunday,1621,293,20,33,2020,4,19
818,2020-04-19 17:00:00,274,sunday,590,165,11,34,2020,4,19
819,2020-04-19 17:30:00,274,sunday,1302,280,20,35,2020,4,19
820,2020-04-19 18:00:00,274,sunday,1257,278,27,36,2020,4,19
821,2020-04-19 18:30:00,274,sunday,1589,379,25,37,2020,4,19
822,2020-04-19 19:00:00,274,sunday,1017,256,19,38,2020,4,19
823,2020-04-19 19:30:00,274,sunday,431,58,6,39,2020,4,19
824,2020-04-19 20:00:00,274,sunday,542,121,8,40,2020,4,19
825,2020-04-19 20:30:00,274,sunday,677,143,7,41,2020,4,19
826,2020-04-20 08:30:00,274,monday,292,58,13,17,2020,4,20
827,2020-04-20 09:00:00,274,monday,593,112,18,18,2020,4,20
828,2020-04-20 09:30:00,274,monday,590,113,7,19,2020,4,20
829,2020-04-20 10:00:00,274,monday,1341,267,9,20,2020,4,20
830,2020-04-20 10:30:00,274,monday,644,124,16,21,2020,4,20
831,2020-04-20 11:00:00,274,monday,2097,396,29,22,2020,4,20
832,2020-04-20 11:30:00,274,monday,569,116,17,23,2020,4,20
833,2020-04-20 12:00:00,274,monday,1404,255,29,24,2020,4,20
834,2020-04-20 12:30:00,274,monday,1102,198,19,25,2020,4,20
835,2020-04-20 13:00:00,274,monday,1093,219,25,26,2020,4,20
836,2020-04-20 13:30:00,274,monday,1617,327,25,27,2020,4,20
837,2020-04-20 14:00:00,274,monday,1436,349,22,28,2020,4,20
838,2020-04-20 14:30:00,274,monday,1035,198,15,29,2020,4,20
839,2020-04-20 15:00:00,274,monday,2154,441,27,30,2020,4,20
840,2020-04-20 15:30:00,274,monday,1495,287,22,31,2020,4,20
841,2020-04-20 16:00:00,274,monday,700,170,20,32,2020,4,20
842,2020-04-20 16:30:00,274,monday,1938,388,25,33,2020,4,20
843,2020-04-20 17:00:00,274,monday,2327,465,30,34,2020,4,20
844,2020-04-20 17:30:00,274,monday,1705,340,22,35,2020,4,20
845,2020-04-20 18:00:00,274,monday,1803,347,26,36,2020,4,20
846,2020-04-20 18:30:00,274,monday,1462,338,24,37,2020,4,20
847,2020-04-20 19:00:00,274,monday,1037,202,20,38,2020,4,20
848,2020-04-20 19:30:00,274,monday,579,142,12,39,2020,4,20
849,2020-04-20 20:00:00,274,monday,904,163,13,40,2020,4,20
850,2020-04-20 20:30:00,274,monday,501,104,10,41,2020,4,20
851,2020-04-21 08:30:00,274,tuesday,680,164,12,17,2020,4,21
852,2020-04-21 09:00:00,274,tuesday,1204,259,15,18,2020,4,21
853,2020-04-21 09:30:00,274,tuesday,445,109,10,19,2020,4,21
854,2020-04-21 10:00:00,274,tuesday,1039,234,19,20,2020,4,21
855,2020-04-21 10:30:00,274,tuesday,753,147,21,21,2020,4,21
856,2020-04-21 11:00:00,274,tuesday,1006,205,21,22,2020,4,21
857,2020-04-21 11:30:00,274,tuesday,1909,449,26,23,2020,4,21
858,2020-04-21 12:00:00,274,tuesday,1542,295,24,24,2020,4,21
859,2020-04-21 12:30:00,274,tuesday,1197,278,16,25,2020,4,21
860,2020-04-21 13:00:00,274,tuesday,2201,438,20,26,2020,4,21
861,2020-04-21 13:30:00,274,tuesday,1176,249,21,27,2020,4,21
862,2020-04-21 14:00:00,274,tuesday,1780,378,28,28,2020,4,21
863,2020-04-21 14:30:00,274,tuesday,983,219,17,29,2020,4,21
864,2020-04-21 15:00:00,274,tuesday,410,104,12,30,2020,4,21
865,2020-04-21 15:30:00,274,tuesday,1709,340,23,31,2020,4,21
866,2020-04-21 16:00:00,274,tuesday,1996,421,22,32,2020,4,21
867,2020-04-21 16:30:00,274,tuesday,1591,332,24,33,2020,4,21
868,2020-04-21 17:00:00,274,tuesday,1875,379,27,34,2020,4,21
869,2020-04-21 17:30:00,274,tuesday,1135,245,18,35,2020,4,21
870,2020-04-21 18:00:00,274,tuesday,1196,262,21,36,2020,4,21
871,2020-04-21 18:30:00,274,tuesday,827,191,20,37,2020,4,21
872,2020-04-21 19:00:00,274,tuesday,489,137,11,38,2020,4,21
873,2020-04-21 19:30:00,274,tuesday,831,143,19,39,2020,4,21
874,2020-04-21 20:00:00,274,tuesday,187,33,5,40,2020,4,21
875,2020-04-21 20:30:00,274,tuesday,108,22,4,41,2020,4,21
876,2020-04-22 08:30:00,274,wednesday,402,103,22,17,2020,4,22
877,2020-04-22 09:00:00,274,wednesday,569,149,23,18,2020,4,22
878,2020-04-22 09:30:00,274,wednesday,640,127,20,19,2020,4,22
879,2020-04-22 10:00:00,274,wednesday,618,158,19,20,2020,4,22
880,2020-04-22 10:30:00,274,wednesday,804,149,17,21,2020,4,22
881,2020-04-22 11:00:00,274,wednesday,647,129,21,22,2020,4,22
882,2020-04-22 11:30:00,274,wednesday,708,150,23,23,2020,4,22
883,2020-04-22 12:00:00,274,wednesday,969,182,29,24,2020,4,22
884,2020-04-22 12:30:00,274,wednesday,1087,234,27,25,2020,4,22
885,2020-04-22 13:00:00,274,wednesday,1137,299,35,26,2020,4,22
886,2020-04-22 13:30:00,274,wednesday,481,108,23,27,2020,4,22
887,2020-04-22 14:00:00,274,wednesday,659,225,23,28,2020,4,22
888,2020-04-22 14:30:00,274,wednesday,602,139,20,29,2020,4,22
889,2020-04-22 15:00:00,274,wednesday,430,125,13,30,2020,4,22
890,2020-04-22 15:30:00,274,wednesday,966,226,19,31,2020,4,22
891,2020-04-22 16:00:00,274,wednesday,1000,207,25,32,2020,4,22
892,2020-04-22 16:30:00,274,wednesday,2369,508,26,33,2020,4,22
893,2020-04-22 17:00:00,274,wednesday,2546,491,30,34,2020,4,22
894,2020-04-22 17:30:00,274,wednesday,1484,310,25,35,2020,4,22
895,2020-04-22 18:00:00,274,wednesday,1578,330,24,36,2020,4,22
896,2020-04-22 18:30:00,274,wednesday,1637,336,21,37,2020,4,22
897,2020-04-22 19:00:00,274,wednesday,988,214,11,38,2020,4,22
898,2020-04-22 19:30:00,274,wednesday,813,173,13,39,2020,4,22
899,2020-04-22 20:00:00,274,wednesday,727,106,9,40,2020,4,22
900,2020-04-22 20:30:00,274,wednesday,330,74,9,41,2020,4,22
901,2020-04-23 08:30:00,274,thursday,854,183,19,17,2020,4,23
902,2020-04-23 09:00:00,274,thursday,469,134,17,18,2020,4,23
903,2020-04-23 09:30:00,274,thursday,906,170,16,19,2020,4,23
904,2020-04-23 10:00:00,274,thursday,1624,404,35,20,2020,4,23
905,2020-04-23 10:30:00,274,thursday,1704,359,23,21,2020,4,23
906,2020-04-23 11:00:00,274,thursday,1064,211,16,22,2020,4,23
907,2020-04-23 11:30:00,274,thursday,2287,499,32,23,2020,4,23
908,2020-04-23 12:00:00,274,thursday,2415,467,26,24,2020,4,23
909,2020-04-23 12:30:00,274,thursday,2102,454,21,25,2020,4,23
910,2020-04-23 13:00:00,274,thursday,1088,222,21,26,2020,4,23
911,2020-04-23 13:30:00,274,thursday,1164,258,22,27,2020,4,23
912,2020-04-23 14:00:00,274,thursday,1513,307,31,28,2020,4,23
913,2020-04-23 14:30:00,274,thursday,1488,359,25,29,2020,4,23
914,2020-04-23 15:00:00,274,thursday,2488,526,30,30,2020,4,23
915,2020-04-23 15:30:00,274,thursday,1069,281,23,31,2020,4,23
916,2020-04-23 16:00:00,274,thursday,1327,313,27,32,2020,4,23
917,2020-04-23 16:30:00,274,thursday,2431,515,24,33,2020,4,23
918,2020-04-23 17:00:00,274,thursday,1740,393,23,34,2020,4,23
919,2020-04-23 17:30:00,274,thursday,2084,448,36,35,2020,4,23
920,2020-04-23 18:00:00,274,thursday,2490,526,27,36,2020,4,23
921,2020-04-23 18:30:00,274,thursday,1457,330,22,37,2020,4,23
922,2020-04-23 19:00:00,274,thursday,2516,540,29,38,2020,4,23
923,2020-04-23 19:30:00,274,thursday,1029,173,18,39,2020,4,23
924,2020-04-23 20:00:00,274,thursday,3103,596,18,40,2020,4,23
925,2020-04-23 20:30:00,274,thursday,1794,350,22,41,2020,4,23
926,2020-04-24 08:30:00,274,friday,596,133,20,17,2020,4,24
927,2020-04-24 09:00:00,274,friday,1082,278,25,18,2020,4,24
928,2020-04-24 09:30:00,274,friday,2044,340,22,19,2020,4,24
929,2020-04-24 10:00:00,274,friday,1672,330,18,20,2020,4,24
930,2020-04-24 10:30:00,274,friday,2634,529,26,21,2020,4,24
931,2020-04-24 11:00:00,274,friday,3031,535,23,22,2020,4,24
932,2020-04-24 11:30:00,274,friday,1631,359,23,23,2020,4,24
933,2020-04-24 12:00:00,274,friday,1590,366,23,24,2020,4,24
934,2020-04-24 12:30:00,274,friday,1415,338,22,25,2020,4,24
935,2020-04-24 13:00:00,274,friday,1334,349,21,26,2020,4,24
936,2020-04-24 13:30:00,274,friday,1210,337,19,27,2020,4,24
937,2020-04-24 14:00:00,274,friday,2220,399,20,28,2020,4,24
938,2020-04-24 14:30:00,274,friday,1164,268,17,29,2020,4,24
939,2020-04-24 15:00:00,274,friday,1803,352,23,30,2020,4,24
940,2020-04-24 15:30:00,274,friday,2717,621,28,31,2020,4,24
941,2020-04-24 16:00:00,274,friday,1357,374,27,32,2020,4,24
942,2020-04-24 16:30:00,274,friday,2819,557,31,33,2020,4,24
943,2020-04-24 17:00:00,274,friday,1750,400,28,34,2020,4,24
944,2020-04-24 17:30:00,274,friday,2123,419,24,35,2020,4,24
945,2020-04-24 18:00:00,274,friday,2598,510,32,36,2020,4,24
946,2020-04-24 18:30:00,274,friday,2018,410,29,37,2020,4,24
947,2020-04-24 19:00:00,274,friday,1533,367,24,38,2020,4,24
948,2020-04-24 19:30:00,274,friday,1724,356,20,39,2020,4,24
949,2020-04-24 20:00:00,274,friday,830,172,18,40,2020,4,24
950,2020-04-24 20:30:00,274,friday,351,89,10,41,2020,4,24
951,2020-04-25 08:30:00,274,saturday,833,172,10,17,2020,4,25
952,2020-04-25 09:00:00,274,saturday,1211,234,17,18,2020,4,25
953,2020-04-25 09:30:00,274,saturday,911,157,16,19,2020,4,25
954,2020-04-25 10:00:00,274,saturday,1633,350,27,20,2020,4,25
955,2020-04-25 10:30:00,274,saturday,1306,268,18,21,2020,4,25
956,2020-04-25 11:00:00,274,saturday,1403,295,23,22,2020,4,25
957,2020-04-25 11:30:00,274,saturday,2931,546,25,23,2020,4,25
958,2020-04-25 12:00:00,274,saturday,2609,565,30,24,2020,4,25
959,2020-04-25 12:30:00,274,saturday,3017,596,38,25,2020,4,25
960,2020-04-25 13:00:00,274,saturday,3258,689,27,26,2020,4,25
961,2020-04-25 13:30:00,274,saturday,2207,558,27,27,2020,4,25
962,2020-04-25 14:00:00,274,saturday,1660,390,28,28,2020,4,25
963,2020-04-25 14:30:00,274,saturday,1773,450,18,29,2020,4,25
964,2020-04-25 15:00:00,274,saturday,1632,372,26,30,2020,4,25
965,2020-04-25 15:30:00,274,saturday,1639,313,20,31,2020,4,25
966,2020-04-25 16:00:00,274,saturday,1245,275,21,32,2020,4,25
967,2020-04-25 16:30:00,274,saturday,3125,596,30,33,2020,4,25
968,2020-04-25 17:00:00,274,saturday,2673,597,31,34,2020,4,25
969,2020-04-25 17:30:00,274,saturday,1886,398,33,35,2020,4,25
970,2020-04-25 18:00:00,274,saturday,2567,591,28,36,2020,4,25
971,2020-04-25 18:30:00,274,saturday,1806,381,29,37,2020,4,25
972,2020-04-25 19:00:00,274,saturday,1752,468,34,38,2020,4,25
973,2020-04-25 19:30:00,274,saturday,1945,381,25,39,2020,4,25
974,2020-04-25 20:00:00,274,saturday,1027,213,20,40,2020,4,25
975,2020-04-25 20:30:00,274,saturday,495,112,12,41,2020,4,25
976,2020-04-26 08:30:00,274,sunday,573,145,10,17,2020,4,26
977,2020-04-26 09:00:00,274,sunday,1372,292,16,18,2020,4,26
978,2020-04-26 09:30:00,274,sunday,1371,270,16,19,2020,4,26
979,2020-04-26 10:00:00,274,sunday,1307,312,22,20,2020,4,26
980,2020-04-26 10:30:00,274,sunday,979,201,13,21,2020,4,26
981,2020-04-26 11:00:00,274,sunday,1705,427,25,22,2020,4,26
982,2020-04-26 11:30:00,274,sunday,2762,588,26,23,2020,4,26
983,2020-04-26 12:00:00,274,sunday,3845,705,45,24,2020,4,26
984,2020-04-26 12:30:00,274,sunday,993,143,11,25,2020,4,26
985,2020-04-26 13:00:00,274,sunday,1572,277,18,26,2020,4,26
986,2020-04-26 13:30:00,274,sunday,1952,452,30,27,2020,4,26
987,2020-04-26 14:00:00,274,sunday,2302,474,31,28,2020,4,26
988,2020-04-26 14:30:00,274,sunday,1316,286,23,29,2020,4,26
989,2020-04-26 15:00:00,274,sunday,1583,327,14,30,2020,4,26
990,2020-04-26 15:30:00,274,sunday,1969,374,23,31,2020,4,26
991,2020-04-26 16:00:00,274,sunday,1262,245,19,32,2020,4,26
992,2020-04-26 16:30:00,274,sunday,655,146,16,33,2020,4,26
993,2020-04-26 17:00:00,274,sunday,1189,234,26,34,2020,4,26
994,2020-04-26 17:30:00,274,sunday,1389,296,27,35,2020,4,26
995,2020-04-26 18:00:00,274,sunday,582,139,14,36,2020,4,26
996,2020-04-26 18:30:00,274,sunday,1446,313,22,37,2020,4,26
997,2020-04-26 19:00:00,274,sunday,1235,270,26,38,2020,4,26
998,2020-04-26 19:30:00,274,sunday,556,120,13,39,2020,4,26
999,2020-04-26 20:00:00,274,sunday,485,95,7,40,2020,4,26
1000,2020-04-26 20:30:00,274,sunday,522,128,8,41,2020,4,26
1001,2020-04-27 08:30:00,274,monday,196,47,12,17,2020,4,27
1002,2020-04-27 09:00:00,274,monday,442,107,17,18,2020,4,27
1003,2020-04-27 09:30:00,274,monday,329,99,15,19,2020,4,27
1004,2020-04-27 10:00:00,274,monday,999,185,16,20,2020,4,27
1005,2020-04-27 10:30:00,274,monday,1119,229,18,21,2020,4,27
1006,2020-04-27 11:00:00,274,monday,1396,270,27,22,2020,4,27
1007,2020-04-27 11:30:00,274,monday,1254,269,20,23,2020,4,27
1008,2020-04-27 12:00:00,274,monday,1700,358,28,24,2020,4,27
1009,2020-04-27 12:30:00,274,monday,962,207,15,25,2020,4,27
1010,2020-04-27 13:00:00,274,monday,1439,357,25,26,2020,4,27
1011,2020-04-27 13:30:00,274,monday,1406,284,19,27,2020,4,27
1012,2020-04-27 14:00:00,274,monday,1118,250,20,28,2020,4,27
1013,2020-04-27 14:30:00,274,monday,924,178,19,29,2020,4,27
1014,2020-04-27 15:00:00,274,monday,950,200,20,30,2020,4,27
1015,2020-04-27 15:30:00,274,monday,1700,343,25,31,2020,4,27
1016,2020-04-27 16:00:00,274,monday,1368,283,15,32,2020,4,27
1017,2020-04-27 16:30:00,274,monday,803,202,26,33,2020,4,27
1018,2020-04-27 17:00:00,274,monday,930,186,19,34,2020,4,27
1019,2020-04-27 17:30:00,274,monday,2384,441,29,35,2020,4,27
1020,2020-04-27 18:00:00,274,monday,1507,273,24,36,2020,4,27
1021,2020-04-27 18:30:00,274,monday,1639,286,16,37,2020,4,27
1022,2020-04-27 19:00:00,274,monday,804,192,23,38,2020,4,27
1023,2020-04-27 19:30:00,274,monday,1001,210,16,39,2020,4,27
1024,2020-04-27 20:00:00,274,monday,683,127,10,40,2020,4,27
1025,2020-04-27 20:30:00,274,monday,261,54,7,41,2020,4,27
1026,2020-04-28 08:30:00,274,tuesday,584,138,19,17,2020,4,28
1027,2020-04-28 09:00:00,274,tuesday,510,130,18,18,2020,4,28
1028,2020-04-28 09:30:00,274,tuesday,1295,255,18,19,2020,4,28
1029,2020-04-28 10:00:00,274,tuesday,940,201,17,20,2020,4,28
1030,2020-04-28 10:30:00,274,tuesday,788,170,22,21,2020,4,28
1031,2020-04-28 11:00:00,274,tuesday,2297,410,25,22,2020,4,28
1032,2020-04-28 11:30:00,274,tuesday,1897,350,21,23,2020,4,28
1033,2020-04-28 12:00:00,274,tuesday,1147,284,24,24,2020,4,28
1034,2020-04-28 12:30:00,274,tuesday,1353,303,18,25,2020,4,28
1035,2020-04-28 13:00:00,274,tuesday,1681,342,20,26,2020,4,28
1036,2020-04-28 13:30:00,274,tuesday,1689,299,13,27,2020,4,28
1037,2020-04-28 14:00:00,274,tuesday,1602,387,20,28,2020,4,28
1038,2020-04-28 14:30:00,274,tuesday,1229,261,17,29,2020,4,28
1039,2020-04-28 15:00:00,274,tuesday,1791,442,27,30,2020,4,28
1040,2020-04-28 15:30:00,274,tuesday,1746,364,27,31,2020,4,28
1041,2020-04-28 16:00:00,274,tuesday,1034,230,18,32,2020,4,28
1042,2020-04-28 16:30:00,274,tuesday,962,207,25,33,2020,4,28
1043,2020-04-28 17:00:00,274,tuesday,859,224,17,34,2020,4,28
1044,2020-04-28 17:30:00,274,tuesday,1206,314,31,35,2020,4,28
1045,2020-04-28 18:00:00,274,tuesday,1431,349,20,36,2020,4,28
1046,2020-04-28 18:30:00,274,tuesday,1296,301,16,37,2020,4,28
1047,2020-04-28 19:00:00,274,tuesday,1331,287,24,38,2020,4,28
1048,2020-04-28 19:30:00,274,tuesday,715,159,17,39,2020,4,28
1049,2020-04-28 20:00:00,274,tuesday,639,117,10,40,2020,4,28
1050,2020-04-28 20:30:00,274,tuesday,1514,347,16,41,2020,4,28
1051,2020-04-29 08:30:00,274,wednesday,533,112,15,17,2020,4,29
1052,2020-04-29 09:00:00,274,wednesday,1067,198,28,18,2020,4,29
1053,2020-04-29 09:30:00,274,wednesday,652,118,24,19,2020,4,29
1054,2020-04-29 10:00:00,274,wednesday,1135,209,26,20,2020,4,29
1055,2020-04-29 10:30:00,274,wednesday,602,182,19,21,2020,4,29
1056,2020-04-29 11:00:00,274,wednesday,602,165,17,22,2020,4,29
1057,2020-04-29 11:30:00,274,wednesday,861,174,38,23,2020,4,29
1058,2020-04-29 12:00:00,274,wednesday,1100,232,34,24,2020,4,29
1059,2020-04-29 12:30:00,274,wednesday,1355,277,36,25,2020,4,29
1060,2020-04-29 13:00:00,274,wednesday,1088,185,35,26,2020,4,29
1061,2020-04-29 13:30:00,274,wednesday,944,173,31,27,2020,4,29
1062,2020-04-29 14:00:00,274,wednesday,1034,219,22,28,2020,4,29
1063,2020-04-29 14:30:00,274,wednesday,358,84,12,29,2020,4,29
1064,2020-04-29 15:00:00,274,wednesday,1174,267,28,30,2020,4,29
1065,2020-04-29 15:30:00,274,wednesday,2126,423,32,31,2020,4,29
1066,2020-04-29 16:00:00,274,wednesday,2947,613,23,32,2020,4,29
1067,2020-04-29 16:30:00,274,wednesday,1390,281,28,33,2020,4,29
1068,2020-04-29 17:00:00,274,wednesday,1979,406,18,34,2020,4,29
1069,2020-04-29 17:30:00,274,wednesday,1734,456,30,35,2020,4,29
1070,2020-04-29 18:00:00,274,wednesday,1953,434,23,36,2020,4,29
1071,2020-04-29 18:30:00,274,wednesday,2279,417,23,37,2020,4,29
1072,2020-04-29 19:00:00,274,wednesday,516,142,15,38,2020,4,29
1073,2020-04-29 19:30:00,274,wednesday,911,196,13,39,2020,4,29
1074,2020-04-29 20:00:00,274,wednesday,1298,218,14,40,2020,4,29
1075,2020-04-29 20:30:00,274,wednesday,558,86,15,41,2020,4,29
1076,2020-04-30 08:30:00,274,thursday,768,170,16,17,2020,4,30
1077,2020-04-30 09:00:00,274,thursday,585,151,19,18,2020,4,30
1078,2020-04-30 09:30:00,274,thursday,797,149,21,19,2020,4,30
1079,2020-04-30 10:00:00,274,thursday,1198,259,17,20,2020,4,30
1080,2020-04-30 10:30:00,274,thursday,1346,260,28,21,2020,4,30
1081,2020-04-30 11:00:00,274,thursday,1088,254,15,22,2020,4,30
1082,2020-04-30 11:30:00,274,thursday,2502,573,29,23,2020,4,30
1083,2020-04-30 12:00:00,274,thursday,3664,758,36,24,2020,4,30
1084,2020-04-30 12:30:00,274,thursday,3266,756,20,25,2020,4,30
1085,2020-04-30 13:00:00,274,thursday,2230,435,41,26,2020,4,30
1086,2020-04-30 13:30:00,274,thursday,1757,427,36,27,2020,4,30
1087,2020-04-30 14:00:00,274,thursday,1227,261,13,28,2020,4,30
1088,2020-04-30 14:30:00,274,thursday,1511,308,19,29,2020,4,30
1089,2020-04-30 15:00:00,274,thursday,2853,584,39,30,2020,4,30
1090,2020-04-30 15:30:00,274,thursday,2134,470,31,31,2020,4,30
1091,2020-04-30 16:00:00,274,thursday,1253,293,34,32,2020,4,30
1092,2020-04-30 16:30:00,274,thursday,1689,380,22,33,2020,4,30
1093,2020-04-30 17:00:00,274,thursday,2930,608,38,34,2020,4,30
1094,2020-04-30 17:30:00,274,thursday,1961,386,25,35,2020,4,30
1095,2020-04-30 18:00:00,274,thursday,2006,457,32,36,2020,4,30
1096,2020-04-30 18:30:00,274,thursday,2295,454,29,37,2020,4,30
1097,2020-04-30 19:00:00,274,thursday,1385,295,17,38,2020,4,30
1098,2020-04-30 19:30:00,274,thursday,1388,342,22,39,2020,4,30
1099,2020-04-30 20:00:00,274,thursday,237,57,7,40,2020,4,30
1100,2020-04-30 20:30:00,274,thursday,1011,184,16,41,2020,4,30
1101,2020-05-01 08:30:00,274,friday,845,180,15,17,2020,5,1
1102,2020-05-01 09:00:00,274,friday,952,172,15,18,2020,5,1
1103,2020-05-01 09:30:00,274,friday,972,183,14,19,2020,5,1
1104,2020-05-01 10:00:00,274,friday,1509,308,18,20,2020,5,1
1105,2020-05-01 10:30:00,274,friday,1238,232,16,21,2020,5,1
1106,2020-05-01 11:00:00,274,friday,2366,497,22,22,2020,5,1
1107,2020-05-01 11:30:00,274,friday,1258,256,20,23,2020,5,1
1108,2020-05-01 12:00:00,274,friday,3265,656,36,24,2020,5,1
1109,2020-05-01 12:30:00,274,friday,3131,558,28,25,2020,5,1
1110,2020-05-01 13:00:00,274,friday,3720,772,33,26,2020,5,1
1111,2020-05-01 13:30:00,274,friday,3293,678,37,27,2020,5,1
1112,2020-05-01 14:00:00,274,friday,1504,311,26,28,2020,5,1
1113,2020-05-01 14:30:00,274,friday,1478,332,17,29,2020,5,1
1114,2020-05-01 15:00:00,274,friday,1435,329,18,30,2020,5,1
1115,2020-05-01 15:30:00,274,friday,2898,575,28,31,2020,5,1
1116,2020-05-01 16:00:00,274,friday,1636,379,28,32,2020,5,1
1117,2020-05-01 16:30:00,274,friday,2129,464,31,33,2020,5,1
1118,2020-05-01 17:00:00,274,friday,3489,783,36,34,2020,5,1
1119,2020-05-01 17:30:00,274,friday,2218,497,27,35,2020,5,1
1120,2020-05-01 18:00:00,274,friday,354,97,8,36,2020,5,1
1121,2020-05-01 18:30:00,274,friday,849,226,12,37,2020,5,1
1122,2020-05-01 19:00:00,274,friday,1752,444,29,38,2020,5,1
1123,2020-05-01 19:30:00,274,friday,1589,321,27,39,2020,5,1
1124,2020-05-01 20:00:00,274,friday,1111,258,18,40,2020,5,1
1125,2020-05-01 20:30:00,274,friday,536,132,11,41,2020,5,1
1126,2020-05-02 08:30:00,274,saturday,904,195,12,17,2020,5,2
1127,2020-05-02 09:00:00,274,saturday,2342,493,26,18,2020,5,2
1128,2020-05-02 09:30:00,274,saturday,760,180,15,19,2020,5,2
1129,2020-05-02 10:00:00,274,saturday,1201,266,19,20,2020,5,2
