ds,n_clients,T2M,T2MDEW,T2MWET,QV2M,RH2M,PS,WS2M,WD2M,WS10M,WD10M
2015-04-30 15:00:00,75,19.56,13.22,16.39,9.58,66.62,98.93,3.3,247.32,4.86,247.43
2015-04-30 16:00:00,43,18.45,13.23,15.84,9.64,71.62,98.92,3.29,239.41,4.83,239.37
2015-04-30 17:00:00,56,17.09,13.19,15.14,9.58,77.81,98.88,3.21,224.7,4.77,224.34
2015-04-30 18:00:00,89,16.19,12.73,14.46,9.34,79.94,98.84,3.48,216.05,5.16,215.45
2015-04-30 19:00:00,121,15.72,12.34,14.03,9.09,80.19,98.82,3.97,214.82,5.79,214.44
2015-04-30 20:00:00,120,15.52,12.02,13.77,8.91,79.56,98.83,4.66,216.14,6.7,215.84
2015-04-30 21:00:00,63,15.51,11.73,13.62,8.73,78.06,98.78,5.1,215.59,7.26,215.28
2015-05-02 09:00:00,81,20.66,15.36,18.01,11.11,71.5,98.29,4.25,226.56,6.17,226.49
2015-05-02 10:00:00,123,21.41,15.33,18.37,11.11,68.12,98.27,4.47,233.53,6.46,233.5
2015-05-02 11:00:00,176,21.76,15.23,18.5,11.05,66.31,98.23,4.19,237.64,6.1,237.55
2015-05-02 12:00:00,198,21.77,15.15,18.46,10.99,65.94,98.21,3.74,239.1,5.52,239.08
2015-05-02 13:00:00,194,21.49,15.15,18.32,10.99,67.19,98.19,3.01,237.38,4.56,237.54
2015-05-02 14:00:00,132,21.07,15.16,18.12,10.99,68.94,98.16,2.46,234.95,3.79,235.07
2015-05-02 15:00:00,73,20.62,15.09,17.86,10.93,70.56,98.14,2.09,232.74,3.33,232.62
2015-05-02 16:00:00,38,20.19,15.27,17.73,11.11,73.38,98.13,1.95,217.69,3.2,217.57
2015-05-02 17:00:00,44,20.13,14.48,17.3,10.5,69.94,98.06,2.39,203.89,3.87,203.82
2015-05-02 18:00:00,43,19.03,13.73,16.38,10.01,71.25,98.04,2.41,207.56,3.99,207.37
2015-05-02 19:00:00,52,17.41,12.69,15.05,9.34,73.69,98.07,2.46,213.99,4.14,213.93
2015-05-02 20:00:00,92,16.57,12.62,14.59,9.28,77.38,98.12,2.12,214.51,3.68,214.09
2015-05-02 21:00:00,31,16.16,12.69,14.42,9.34,79.69,98.15,2.15,209.36,3.62,209.05
2015-05-04 09:00:00,84,18.81,14.54,16.67,10.68,76.12,97.15,5.22,165.8,7.39,166.74
2015-05-04 10:00:00,109,19.87,12.94,16.4,9.64,64.31,97.02,7.4,184.9,10.46,185.01
2015-05-04 11:00:00,151,20.43,12.69,16.56,9.46,61.06,96.89,8.48,192.4,12.02,192.35
2015-05-04 12:00:00,143,20.77,13.46,17.12,9.95,62.81,96.81,8.55,196.13,12.14,196.18
2015-05-04 13:00:00,185,21.82,14.08,17.95,10.38,61.31,96.78,8.51,202.61,12.06,202.71
2015-05-04 14:00:00,118,22.26,14.28,18.27,10.5,60.5,96.75,7.67,206.64,10.88,206.86
2015-05-04 15:00:00,55,22.13,14.28,18.2,10.5,61.0,96.71,6.42,207.38,9.18,207.59
2015-05-04 16:00:00,25,21.79,14.37,18.08,10.62,62.62,96.67,5.45,204.47,7.86,204.55
2015-05-04 17:00:00,49,21.12,14.16,17.65,10.44,64.44,96.64,5.21,202.65,7.58,202.62
2015-05-04 18:00:00,61,19.91,12.76,16.33,9.52,63.31,96.65,6.15,205.98,8.91,206.12
2015-05-04 19:00:00,87,18.3,10.67,14.48,8.3,61.06,96.74,7.16,211.61,10.25,211.69
2015-05-04 20:00:00,98,16.77,9.54,13.15,7.69,62.31,96.91,7.65,213.54,10.8,213.4
2015-05-04 21:00:00,51,15.83,9.51,12.67,7.63,65.94,97.02,7.71,213.75,10.81,213.53
2015-05-05 09:00:00,101,14.45,7.08,10.76,6.35,61.12,98.67,4.41,257.83,5.67,257.59
2015-05-05 10:00:00,101,15.55,7.19,11.37,6.41,57.38,98.71,3.96,264.8,5.04,264.57
2015-05-05 11:00:00,153,16.4,7.44,11.92,6.53,55.31,98.72,3.53,277.5,4.49,277.2
2015-05-05 12:00:00,160,16.69,7.74,12.22,6.65,55.38,98.72,3.23,296.87,4.13,296.42
2015-05-05 13:00:00,169,16.68,7.95,12.31,6.77,56.19,98.72,3.29,318.28,4.2,318.01
2015-05-05 14:00:00,111,16.08,8.02,12.05,6.77,58.69,98.74,3.48,335.45,4.48,335.27
2015-05-05 15:00:00,44,15.05,8.01,11.53,6.77,62.62,98.78,3.51,347.26,4.55,347.4
2015-05-05 16:00:00,35,14.0,8.01,11.01,6.77,67.12,98.85,3.29,357.42,4.28,358.01
2015-05-05 17:00:00,36,13.01,8.11,10.56,6.84,72.0,98.91,2.81,9.12,3.67,10.16
2015-05-05 18:00:00,65,12.13,8.4,10.26,6.96,77.81,98.97,2.19,26.29,2.91,27.8
2015-05-05 19:00:00,97,11.35,8.95,10.15,7.2,85.12,99.04,1.27,44.75,1.79,47.47
2015-05-05 20:00:00,103,10.82,8.89,9.85,7.14,87.75,99.13,0.75,73.64,1.28,75.45
2015-05-05 21:00:00,32,10.51,8.26,9.39,6.9,85.94,99.18,0.65,134.03,1.04,129.53
2015-05-06 09:00:00,97,13.89,5.41,9.65,5.62,56.56,99.5,3.1,259.54,3.82,259.4
2015-05-06 10:00:00,103,15.07,5.53,10.3,5.68,52.88,99.51,2.57,273.14,3.11,272.88
2015-05-06 11:00:00,144,16.05,6.01,11.04,5.86,51.25,99.49,2.29,294.99,2.78,294.98
2015-05-06 12:00:00,155,16.65,6.9,11.77,6.23,52.5,99.47,2.39,322.31,2.93,322.25
2015-05-06 13:00:00,179,16.86,7.6,12.23,6.53,54.31,99.44,2.62,344.59,3.28,344.67
2015-05-06 14:00:00,118,16.48,7.79,12.13,6.65,56.31,99.41,3.1,5.21,3.93,5.36
2015-05-06 15:00:00,74,15.65,7.76,11.71,6.65,59.31,99.42,3.45,16.3,4.39,16.34
2015-05-06 16:00:00,34,14.81,7.87,11.34,6.65,63.06,99.45,3.39,24.97,4.3,25.03
2015-05-06 17:00:00,42,13.93,7.85,10.89,6.65,66.62,99.46,3.3,36.14,4.24,36.15
2015-05-06 18:00:00,77,12.77,8.02,10.4,6.71,72.69,99.45,3.23,43.82,4.26,43.74
2015-05-06 19:00:00,83,10.88,8.35,9.62,6.9,84.19,99.46,2.57,48.32,3.57,48.19
2015-05-06 20:00:00,90,10.16,8.24,9.2,6.84,87.75,99.48,2.58,58.38,3.64,58.42
2015-05-06 21:00:00,34,10.23,8.4,9.31,6.9,88.31,99.46,2.54,67.38,3.57,67.59
2015-05-07 09:00:00,92,18.83,8.73,13.78,7.14,51.94,98.76,3.34,152.72,4.65,154.73
2015-05-07 10:00:00,104,20.74,8.62,14.68,7.08,45.75,98.71,2.82,166.89,4.0,169.08
2015-05-07 11:00:00,118,22.04,8.98,15.51,7.26,43.31,98.66,2.27,179.8,3.18,181.55
2015-05-07 12:00:00,171,22.94,9.35,16.15,7.45,42.0,98.59,1.8,190.48,2.52,191.8
2015-05-07 13:00:00,149,23.44,9.8,16.62,7.69,41.94,98.53,1.33,205.81,1.87,206.35
2015-05-07 14:00:00,102,23.44,10.39,16.92,8.0,43.62,98.48,0.86,241.81,1.25,239.9
2015-05-07 15:00:00,54,22.76,10.97,16.87,8.3,47.25,98.46,0.92,295.69,1.27,290.89
2015-05-07 16:00:00,18,21.58,11.41,16.5,8.54,52.25,98.46,1.25,331.68,1.67,328.39
2015-05-07 17:00:00,24,20.3,11.81,16.05,8.79,58.12,98.48,1.31,357.94,1.75,354.88
2015-05-07 18:00:00,52,19.28,11.68,15.48,8.73,61.5,98.5,0.88,15.52,1.18,12.28
2015-05-07 19:00:00,92,17.37,11.57,14.47,8.67,68.88,98.53,0.81,48.92,1.07,46.48
2015-05-07 20:00:00,82,16.25,11.39,13.82,8.54,72.81,98.57,0.67,112.05,0.97,125.48
2015-05-07 21:00:00,40,15.08,11.56,13.33,8.67,79.44,98.57,0.75,164.95,1.57,175.71
2015-05-08 07:00:00,1,16.26,12.68,14.47,9.28,79.25,99.05,2.52,230.04,3.57,229.79
2015-05-08 09:00:00,95,18.61,12.12,15.36,8.91,65.88,99.19,3.57,246.92,4.97,246.74
2015-05-08 10:00:00,109,19.55,12.32,15.94,9.03,62.88,99.25,3.53,254.73,4.91,254.59
2015-05-08 11:00:00,137,20.32,12.67,16.5,9.22,61.38,99.29,3.23,262.22,4.49,262.0
2015-05-08 12:00:00,164,20.94,13.04,16.99,9.46,60.5,99.32,2.89,270.93,3.98,270.68
2015-05-08 13:00:00,157,21.35,13.32,17.33,9.64,60.12,99.35,2.64,283.34,3.59,282.83
2015-05-08 14:00:00,128,21.36,13.48,17.42,9.7,60.69,99.38,2.72,299.95,3.67,299.18
2015-05-08 15:00:00,71,20.77,13.62,17.2,9.83,63.5,99.44,3.04,313.96,4.14,313.39
2015-05-08 16:00:00,47,19.78,13.72,16.75,9.83,67.88,99.52,3.13,324.25,4.3,324.03
2015-05-08 17:00:00,55,18.43,13.77,16.1,9.89,74.19,99.6,2.98,336.53,4.1,336.76
2015-05-08 18:00:00,51,16.51,13.75,15.13,9.89,83.62,99.69,2.7,349.5,3.71,349.92
2015-05-08 19:00:00,84,14.83,13.59,14.21,9.77,92.19,99.8,1.88,355.71,2.57,356.69
2015-05-08 20:00:00,83,13.98,13.24,13.61,9.52,95.19,99.92,1.11,10.52,1.6,12.95
2015-05-08 21:00:00,38,13.64,13.07,13.36,9.4,96.25,99.97,0.6,52.98,0.95,59.2
2015-05-09 09:00:00,81,16.35,12.47,14.4,9.03,77.62,100.2,0.71,41.01,0.85,42.03
2015-05-09 10:00:00,125,17.44,12.89,15.17,9.28,74.44,100.17,1.21,43.17,1.51,43.95
2015-05-09 11:00:00,148,18.27,13.11,15.69,9.4,71.75,100.13,2.04,32.17,2.63,32.28
2015-05-09 12:00:00,191,18.56,13.32,15.94,9.52,71.44,100.12,2.75,29.48,3.59,29.3
2015-05-09 13:00:00,179,18.48,13.47,15.98,9.64,72.44,100.11,3.13,32.46,4.1,32.14
2015-05-09 14:00:00,132,18.15,13.48,15.82,9.64,74.12,100.11,3.25,37.28,4.25,36.93
2015-05-09 15:00:00,59,17.77,13.44,15.6,9.64,75.62,100.1,3.36,43.49,4.41,43.2
2015-05-09 16:00:00,34,17.08,13.28,15.19,9.52,78.19,100.07,3.72,53.97,4.91,53.8
2015-05-09 17:00:00,32,16.1,13.12,14.61,9.4,82.31,100.05,4.11,66.02,5.45,65.9
2015-05-09 18:00:00,48,15.0,13.0,14.0,9.34,87.69,100.02,4.11,78.16,5.47,78.05
2015-05-09 19:00:00,47,13.99,13.0,13.5,9.34,93.56,99.97,3.47,87.42,4.64,87.49
2015-05-09 20:00:00,75,13.58,12.95,13.26,9.34,95.81,99.92,2.88,97.49,3.88,97.98
2015-05-09 21:00:00,45,13.29,12.93,13.11,9.34,97.5,99.87,2.2,103.99,3.19,106.48
2015-05-11 09:00:00,87,20.17,12.77,16.47,9.28,62.31,99.56,0.18,70.02,0.2,83.16
2015-05-11 10:00:00,106,21.66,12.95,17.3,9.4,57.56,99.56,0.51,344.05,0.59,341.32
2015-05-11 11:00:00,136,22.71,13.15,17.94,9.52,54.69,99.53,1.07,351.63,1.28,350.48
2015-05-11 12:00:00,164,23.24,13.42,18.33,9.7,53.94,99.51,1.54,9.94,1.85,9.46
2015-05-11 13:00:00,174,23.26,13.69,18.48,9.83,54.81,99.46,1.98,24.03,2.44,24.02
2015-05-11 14:00:00,108,22.77,13.92,18.34,10.01,57.31,99.42,2.37,31.13,3.0,30.71
2015-05-11 15:00:00,62,21.71,14.05,17.88,10.07,61.62,99.41,2.69,30.14,3.5,29.6
2015-05-11 16:00:00,26,20.14,13.99,17.07,10.07,67.69,99.42,2.83,31.8,3.75,31.27
2015-05-11 17:00:00,34,18.4,13.79,16.09,9.89,74.38,99.43,2.72,36.34,3.64,35.67
2015-05-11 18:00:00,72,16.5,13.55,15.03,9.77,82.69,99.43,2.56,39.67,3.42,39.07
2015-05-11 19:00:00,93,14.73,13.3,14.01,9.58,90.94,99.43,2.22,49.29,2.86,48.99
2015-05-11 20:00:00,105,13.86,13.21,13.54,9.52,95.69,99.46,1.36,68.14,1.78,69.97
2015-05-11 21:00:00,44,13.64,12.91,13.27,9.34,95.25,99.45,1.09,102.44,1.6,109.94
2015-05-12 09:00:00,95,22.16,12.87,17.51,9.34,55.56,99.54,1.1,54.51,1.31,54.5
2015-05-12 10:00:00,121,22.79,13.26,18.02,9.58,54.81,99.55,1.51,72.5,1.82,73.28
2015-05-12 11:00:00,158,23.31,13.73,18.52,9.89,54.75,99.51,2.13,83.06,2.67,84.12
2015-05-12 12:00:00,160,23.83,14.11,18.97,10.13,54.44,99.46,2.69,88.33,3.47,89.35
2015-05-12 13:00:00,171,24.14,14.4,19.27,10.31,54.5,99.39,3.13,88.43,4.13,89.57
2015-05-12 14:00:00,105,23.99,14.72,19.35,10.56,56.12,99.32,3.43,86.6,4.59,87.66
2015-05-12 15:00:00,45,23.33,14.96,19.15,10.74,59.25,99.27,3.37,84.81,4.52,86.03
2015-05-12 16:00:00,38,22.33,15.1,18.72,10.8,63.56,99.24,2.95,80.71,3.94,82.14
2015-05-12 17:00:00,36,20.87,15.12,17.99,10.86,69.62,99.26,2.26,71.44,2.97,73.0
2015-05-12 18:00:00,49,19.24,15.28,17.26,10.93,77.81,99.3,1.57,74.09,2.03,76.66
2015-05-12 19:00:00,90,17.4,15.28,16.34,10.99,87.44,99.32,1.28,97.73,1.91,109.84
2015-05-12 20:00:00,108,16.49,14.92,15.71,10.68,90.31,99.33,1.28,120.78,2.33,136.5
2015-05-12 21:00:00,34,16.81,14.83,15.82,10.62,87.94,99.31,1.45,137.19,2.7,149.21
2015-05-13 09:00:00,76,19.55,11.61,15.58,8.61,60.06,99.42,1.07,277.13,1.36,272.96
2015-05-13 10:00:00,106,20.65,11.37,16.01,8.42,55.12,99.41,0.95,286.65,1.19,282.49
2015-05-13 11:00:00,121,21.62,11.39,16.5,8.48,52.12,99.37,0.81,307.2,0.98,302.68
2015-05-13 12:00:00,138,22.23,11.6,16.91,8.61,50.88,99.33,1.11,332.9,1.36,330.79
2015-05-13 13:00:00,200,22.6,12.12,17.37,8.91,51.5,99.3,1.56,339.75,1.94,337.77
2015-05-13 14:00:00,135,22.3,12.62,17.47,9.22,54.19,99.3,1.91,343.12,2.44,341.16
2015-05-13 15:00:00,58,22.02,12.85,17.44,9.34,55.94,99.3,1.74,350.96,2.21,349.01
2015-05-13 16:00:00,32,21.55,12.94,17.24,9.4,57.94,99.27,1.65,3.26,2.13,1.05
2015-05-13 17:00:00,54,19.62,13.4,16.51,9.7,67.19,99.28,2.03,5.07,2.77,2.59
2015-05-13 18:00:00,61,17.77,13.81,15.79,9.95,77.5,99.31,1.39,12.95,1.98,9.09
2015-05-13 19:00:00,83,16.51,14.24,15.37,10.25,86.38,99.28,1.04,44.7,1.57,42.58
2015-05-13 20:00:00,97,15.76,13.46,14.61,9.7,86.12,99.31,0.92,67.57,1.3,68.2
2015-05-13 21:00:00,39,15.56,12.8,14.18,9.28,83.44,99.37,0.5,87.32,0.62,92.17
2015-05-14 09:00:00,79,13.23,9.54,11.38,7.45,78.25,99.65,5.75,290.95,7.67,291.0
2015-05-14 10:00:00,129,13.65,8.73,11.19,7.08,72.12,99.67,6.02,287.85,8.0,287.87
2015-05-14 11:00:00,159,14.78,8.05,11.42,6.77,64.0,99.66,6.24,286.14,8.23,286.15
2015-05-14 12:00:00,147,15.49,7.59,11.54,6.53,59.19,99.63,6.39,288.1,8.43,288.08
2015-05-14 13:00:00,193,16.12,7.64,11.88,6.53,57.06,99.62,6.65,291.86,8.8,291.9
2015-05-14 14:00:00,110,15.92,7.53,11.73,6.53,57.31,99.63,6.98,296.65,9.3,296.69
2015-05-14 15:00:00,58,15.4,7.16,11.28,6.35,57.81,99.66,7.43,300.18,9.95,300.33
2015-05-14 16:00:00,28,14.55,6.73,10.64,6.16,59.31,99.71,7.46,298.34,10.02,298.56
2015-05-14 17:00:00,33,13.6,6.44,10.02,6.04,61.88,99.74,7.24,293.99,9.75,294.16
2015-05-14 18:00:00,50,12.46,6.31,9.39,5.98,66.12,99.77,6.93,289.76,9.35,289.87
2015-05-14 19:00:00,78,11.33,6.49,8.91,6.04,72.06,99.84,6.54,287.46,8.87,287.54
2015-05-14 20:00:00,83,10.98,6.78,8.88,6.16,75.25,99.88,6.68,282.28,9.07,282.18
2015-05-14 21:00:00,31,10.76,7.13,8.94,6.29,78.19,99.9,6.77,277.36,9.17,277.09
2015-05-15 06:00:00,39,10.55,9.31,9.94,7.32,91.94,100.13,5.06,285.3,6.74,284.78
2015-05-15 07:00:00,12,11.24,9.51,10.37,7.39,89.0,100.18,5.17,290.35,6.84,290.03
2015-05-15 09:00:00,48,12.65,9.64,11.15,7.45,81.75,100.29,5.24,300.08,6.84,300.02
2015-05-15 10:00:00,78,13.38,9.69,11.54,7.51,78.25,100.32,5.3,300.99,6.87,300.91
2015-05-15 11:00:00,161,13.83,9.67,11.75,7.45,75.88,100.36,5.34,302.16,6.91,302.07
2015-05-15 12:00:00,197,14.05,9.6,11.83,7.45,74.38,100.4,5.37,303.0,6.94,303.01
2015-05-15 13:00:00,186,14.01,9.44,11.72,7.32,73.81,100.43,5.22,302.41,6.75,302.33
2015-05-15 14:00:00,127,14.08,9.31,11.69,7.26,72.88,100.44,4.92,300.76,6.33,300.71
2015-05-15 15:00:00,73,14.06,9.18,11.62,7.2,72.31,100.44,4.52,301.27,5.79,301.2
2015-05-15 16:00:00,42,13.91,9.0,11.45,7.14,72.06,100.44,4.14,303.15,5.3,303.15
2015-05-15 17:00:00,48,13.47,8.83,11.15,7.02,73.38,100.46,3.82,305.09,4.89,305.19
2015-05-15 18:00:00,43,12.77,8.73,10.75,7.02,76.25,100.5,3.36,305.91,4.37,305.91
2015-05-15 19:00:00,101,11.58,9.04,10.3,7.14,84.25,100.56,2.32,304.98,3.19,305.02
2015-05-15 20:00:00,92,10.94,8.82,9.88,7.02,86.62,100.64,2.03,304.49,2.96,304.03
2015-05-15 21:00:00,41,10.62,8.51,9.57,6.9,86.75,100.7,1.84,300.71,2.7,299.6
2015-05-16 09:00:00,83,14.45,10.16,12.3,7.69,75.31,100.76,0.58,263.07,0.65,262.45
2015-05-16 10:00:00,94,14.89,10.9,12.9,8.12,77.0,100.77,0.69,283.72,0.78,283.9
2015-05-16 11:00:00,142,15.4,11.62,13.51,8.48,78.12,100.77,0.83,310.01,0.95,311.01
2015-05-16 12:00:00,172,15.81,12.19,14.0,8.79,79.0,100.76,1.05,331.15,1.26,332.64
2015-05-16 13:00:00,171,16.09,12.55,14.33,9.03,79.44,100.75,1.21,338.4,1.45,339.23
2015-05-16 14:00:00,135,16.62,12.88,14.75,9.22,78.44,100.74,1.25,346.66,1.5,347.41
2015-05-16 15:00:00,60,16.9,13.12,15.01,9.34,78.25,100.71,1.28,3.84,1.6,4.48
2015-05-16 16:00:00,38,16.8,13.05,14.93,9.34,78.38,100.69,1.48,20.73,1.86,21.4
2015-05-16 17:00:00,37,16.3,12.78,14.54,9.16,79.56,100.67,1.69,35.01,2.14,35.78
2015-05-16 18:00:00,40,15.42,12.56,13.99,9.03,82.94,100.67,1.83,47.59,2.36,48.35
2015-05-16 19:00:00,64,13.79,12.69,13.23,9.09,92.88,100.67,1.4,55.24,2.05,56.49
2015-05-16 20:00:00,90,12.65,12.55,12.6,9.03,99.25,100.7,1.43,65.53,2.24,66.75
2015-05-16 21:00:00,44,12.57,12.59,12.58,9.03,100.0,100.71,1.43,74.74,2.23,76.21
2015-05-18 09:00:00,79,15.07,11.12,13.09,8.3,77.06,99.34,2.16,357.3,2.6,357.08
2015-05-18 10:00:00,108,15.32,11.32,13.32,8.42,76.94,99.35,2.75,344.5,3.36,344.48
2015-05-18 11:00:00,126,15.44,11.4,13.43,8.48,76.75,99.34,3.1,336.86,3.81,337.06
2015-05-18 12:00:00,177,15.47,11.33,13.4,8.42,76.25,99.32,3.32,330.96,4.09,331.14
2015-05-18 13:00:00,195,15.3,11.14,13.22,8.36,76.12,99.3,3.51,326.17,4.36,326.4
2015-05-18 14:00:00,133,14.82,10.81,12.82,8.18,76.75,99.28,3.57,321.3,4.47,321.61
2015-05-18 15:00:00,46,14.33,10.46,12.4,8.0,77.44,99.26,3.7,316.37,4.66,316.63
2015-05-18 16:00:00,35,13.71,10.13,11.92,7.81,78.88,99.26,3.85,311.87,4.92,312.3
2015-05-18 17:00:00,50,13.11,10.04,11.57,7.75,81.5,99.28,3.87,307.45,5.01,307.84
2015-05-18 18:00:00,55,12.55,10.38,11.47,7.93,86.62,99.32,3.84,306.15,5.03,306.35
2015-05-18 19:00:00,93,12.07,10.92,11.5,8.18,92.5,99.33,3.73,310.33,4.92,310.17
2015-05-18 20:00:00,91,12.02,11.05,11.54,8.3,93.69,99.38,3.87,319.75,5.12,319.58
2015-05-18 21:00:00,55,11.9,10.65,11.27,8.06,91.88,99.42,4.12,328.03,5.48,327.87
2015-05-19 09:00:00,69,12.44,7.55,9.99,6.53,71.94,99.64,4.18,320.84,5.3,320.98
2015-05-19 10:00:00,98,12.8,7.55,10.18,6.53,70.31,99.68,4.44,317.07,5.64,317.25
2015-05-19 11:00:00,141,13.15,7.75,10.45,6.59,69.62,99.69,4.61,313.7,5.87,313.92
2015-05-19 12:00:00,142,13.39,7.79,10.58,6.59,68.75,99.68,4.74,310.86,6.05,311.12
2015-05-19 13:00:00,177,13.43,7.8,10.61,6.59,68.56,99.68,4.83,308.96,6.18,309.15
2015-05-19 14:00:00,121,13.37,7.84,10.61,6.65,69.06,99.67,4.97,308.87,6.38,308.99
2015-05-19 15:00:00,71,13.11,7.87,10.49,6.65,70.38,99.67,5.11,309.73,6.61,309.82
2015-05-19 16:00:00,24,12.56,7.83,10.2,6.65,72.81,99.69,5.08,309.88,6.65,310.0
2015-05-19 17:00:00,55,11.97,7.88,9.92,6.65,75.94,99.72,4.77,308.28,6.31,308.36
2015-05-19 18:00:00,60,11.51,8.16,9.83,6.77,79.75,99.74,4.08,304.48,5.43,304.56
2015-05-19 19:00:00,83,11.07,8.56,9.81,6.96,84.38,99.77,3.33,297.05,4.44,296.88
2015-05-19 20:00:00,93,10.83,8.77,9.8,7.08,87.0,99.81,3.08,290.32,4.11,289.88
2015-05-19 21:00:00,28,10.61,8.83,9.73,7.08,88.62,99.83,2.92,287.95,3.91,287.46
2015-05-20 09:00:00,73,11.94,7.9,9.92,6.65,76.12,100.05,5.2,300.42,6.85,300.48
2015-05-20 10:00:00,114,12.35,7.78,10.07,6.59,73.56,100.07,5.34,303.06,7.03,303.13
2015-05-20 11:00:00,133,12.61,7.74,10.17,6.59,72.12,100.09,5.41,306.42,7.12,306.43
2015-05-20 12:00:00,137,12.76,7.72,10.24,6.53,71.31,100.11,5.44,309.87,7.17,309.96
2015-05-20 13:00:00,172,12.73,7.73,10.23,6.59,71.56,100.13,5.41,314.18,7.15,314.2
2015-05-20 14:00:00,130,12.73,7.8,10.26,6.59,71.81,100.15,5.28,317.82,6.96,317.82
2015-05-20 15:00:00,65,12.73,7.83,10.28,6.59,72.0,100.16,4.99,319.95,6.54,319.94
2015-05-20 16:00:00,34,12.51,7.85,10.18,6.59,73.12,100.16,4.59,322.33,6.03,322.37
2015-05-20 17:00:00,45,12.17,7.95,10.06,6.65,75.31,100.19,4.14,325.53,5.45,325.44
2015-05-20 18:00:00,54,11.71,8.35,10.03,6.84,79.69,100.24,3.43,329.28,4.55,329.12
2015-05-20 19:00:00,88,11.2,8.73,9.97,7.02,84.62,100.3,2.67,333.81,3.59,333.66
2015-05-20 20:00:00,92,11.07,8.84,9.96,7.08,86.0,100.38,2.48,342.76,3.35,342.49
2015-05-20 21:00:00,29,11.14,8.85,9.99,7.08,85.75,100.44,2.55,349.59,3.44,349.28
2015-05-21 09:00:00,83,12.98,7.39,10.19,6.35,68.62,100.71,1.98,2.49,2.36,2.65
2015-05-21 10:00:00,100,13.73,7.62,10.67,6.47,66.5,100.72,2.32,5.6,2.8,5.93
2015-05-21 11:00:00,116,14.15,7.8,10.98,6.53,65.44,100.72,2.59,7.45,3.14,7.59
2015-05-21 12:00:00,150,14.47,7.86,11.16,6.59,64.44,100.72,2.72,9.6,3.3,9.82
2015-05-21 13:00:00,174,14.62,7.88,11.26,6.59,63.81,100.72,2.75,12.46,3.35,12.67
2015-05-21 14:00:00,112,14.62,7.8,11.21,6.53,63.5,100.7,2.68,16.43,3.26,16.83
2015-05-21 15:00:00,59,14.45,7.55,11.0,6.47,63.12,100.68,2.57,21.58,3.12,21.88
2015-05-21 16:00:00,39,14.12,7.33,10.73,6.35,63.5,100.66,2.54,26.33,3.1,26.63
2015-05-21 17:00:00,32,13.54,7.2,10.37,6.29,65.44,100.65,2.49,31.24,3.08,31.64
2015-05-21 18:00:00,55,12.65,7.3,9.98,6.35,69.81,100.65,2.3,36.17,2.93,36.66
2015-05-21 19:00:00,89,10.92,8.11,9.51,6.71,82.69,100.68,1.52,40.22,2.25,41.62
2015-05-21 20:00:00,93,9.84,7.65,8.75,6.47,86.19,100.73,1.51,48.98,2.35,50.39
2015-05-21 21:00:00,40,9.69,7.73,8.71,6.53,87.44,100.76,1.46,55.89,2.27,57.51
2015-05-22 09:00:00,68,14.04,7.29,10.66,6.35,63.69,100.52,2.81,45.9,3.45,45.92
2015-05-22 10:00:00,103,14.55,7.4,10.97,6.41,62.0,100.51,2.97,41.16,3.66,41.11
2015-05-22 11:00:00,139,14.93,7.44,11.18,6.41,60.69,100.48,3.09,38.64,3.81,38.68
2015-05-22 12:00:00,162,15.17,7.41,11.29,6.41,59.69,100.44,3.12,37.79,3.86,37.77
2015-05-22 13:00:00,174,15.29,7.33,11.31,6.35,58.88,100.41,3.12,38.5,3.86,38.59
2015-05-22 14:00:00,118,15.27,7.15,11.21,6.29,58.25,100.37,3.1,39.79,3.83,39.79
2015-05-22 15:00:00,66,15.01,6.99,11.0,6.23,58.62,100.33,3.04,39.9,3.77,39.96
2015-05-22 16:00:00,31,14.51,6.89,10.69,6.16,60.12,100.32,2.89,40.4,3.59,40.41
2015-05-22 17:00:00,53,13.78,6.85,10.32,6.16,62.88,100.31,2.61,42.33,3.25,42.47
2015-05-22 18:00:00,44,12.87,6.99,9.93,6.23,67.38,100.31,2.09,46.66,2.66,46.9
2015-05-22 19:00:00,76,11.29,7.82,9.55,6.59,79.12,100.32,1.21,52.09,1.75,53.33
2015-05-22 20:00:00,93,10.58,6.95,8.76,6.23,78.19,100.33,1.1,59.6,1.51,60.92
2015-05-22 21:00:00,49,10.47,6.71,8.59,6.1,77.44,100.33,0.85,63.2,1.11,64.69
2015-05-23 09:00:00,67,13.88,7.65,10.77,6.53,66.0,100.07,1.54,58.24,1.85,58.12
2015-05-23 10:00:00,79,14.62,8.06,11.34,6.71,64.62,100.04,1.93,54.38,2.33,54.4
2015-05-23 11:00:00,153,15.19,8.58,11.89,6.96,64.56,99.99,2.25,51.22,2.73,51.26
2015-05-23 12:00:00,156,15.59,9.11,12.35,7.2,65.25,99.94,2.53,47.25,3.11,47.34
2015-05-23 13:00:00,174,15.77,9.55,12.66,7.45,66.38,99.9,2.8,43.87,3.45,44.08
2015-05-23 14:00:00,117,15.74,9.8,12.76,7.57,67.62,99.87,2.94,42.63,3.65,42.92
2015-05-23 15:00:00,67,15.51,9.86,12.69,7.63,68.94,99.84,2.96,43.5,3.69,43.97
2015-05-23 16:00:00,20,15.08,9.83,12.45,7.57,70.69,99.82,2.9,46.97,3.62,47.28
