datetime,store,weekday,sales,products_sold,clients_that_bought,halfhour,year,month,day
2020-01-28 13:30:00,1027,Tuesday,245.77,71,15,27,2020,1,28
2020-01-28 14:00:00,1027,Tuesday,49.82,21,10,28,2020,1,28
2020-01-28 14:30:00,1027,Tuesday,211.59,48,10,29,2020,1,28
2020-01-28 15:00:00,1027,Tuesday,339.89001,99,15,30,2020,1,28
2020-01-28 15:30:00,1027,Tuesday,271.67999,89,19,31,2020,1,28
2020-01-28 16:00:00,1027,Tuesday,418.60999,110,22,32,2020,1,28
2020-01-28 16:30:00,1027,Tuesday,297.64999,82,20,33,2020,1,28
2020-01-28 17:00:00,1027,Tuesday,351.12,110,24,34,2020,1,28
2020-01-28 17:30:00,1027,Tuesday,423.95001,108,22,35,2020,1,28
2020-01-28 18:00:00,1027,Tuesday,424.14001,98,25,36,2020,1,28
2020-01-28 18:30:00,1027,Tuesday,364.10001,94,23,37,2020,1,28
2020-01-28 19:00:00,1027,Tuesday,316.64001,84,21,38,2020,1,28
2020-01-28 19:30:00,1027,Tuesday,204.55,52,12,39,2020,1,28
2020-01-28 20:00:00,1027,Tuesday,182.12,61,12,40,2020,1,28
2020-01-28 20:30:00,1027,Tuesday,314.03,96,15,41,2020,1,28
2020-01-28 21:00:00,1027,Tuesday,36.41,9,3,42,2020,1,28
2020-01-29 08:00:00,1027,Wednesday,87.32,28,14,16,2020,1,29
2020-01-29 08:30:00,1027,Wednesday,197.49001,67,25,17,2020,1,29
2020-01-29 09:00:00,1027,Wednesday,182.61,58,20,18,2020,1,29
2020-01-29 09:30:00,1027,Wednesday,229.88,68,15,19,2020,1,29
2020-01-29 10:00:00,1027,Wednesday,123.49,44,7,20,2020,1,29
2020-01-29 10:30:00,1027,Wednesday,262.73001,70,17,21,2020,1,29
2020-01-29 11:00:00,1027,Wednesday,187.78999,59,16,22,2020,1,29
2020-01-29 11:30:00,1027,Wednesday,171.11,47,15,23,2020,1,29
2020-01-29 12:00:00,1027,Wednesday,203.31,54,17,24,2020,1,29
2020-01-29 12:30:00,1027,Wednesday,220.00999,57,14,25,2020,1,29
2020-01-29 13:00:00,1027,Wednesday,278.32001,73,21,26,2020,1,29
2020-01-29 13:30:00,1027,Wednesday,142.03999,43,13,27,2020,1,29
2020-01-29 14:00:00,1027,Wednesday,201.5,70,16,28,2020,1,29
2020-01-29 14:30:00,1027,Wednesday,256.66,66,12,29,2020,1,29
2020-01-29 15:00:00,1027,Wednesday,173.67999,46,16,30,2020,1,29
2020-01-29 15:30:00,1027,Wednesday,241.67999,64,18,31,2020,1,29
2020-01-29 16:00:00,1027,Wednesday,348.89001,100,21,32,2020,1,29
2020-01-29 16:30:00,1027,Wednesday,370.60999,94,20,33,2020,1,29
2020-01-29 17:00:00,1027,Wednesday,351.32999,100,18,34,2020,1,29
2020-01-29 17:30:00,1027,Wednesday,204.25999,72,19,35,2020,1,29
2020-01-29 18:00:00,1027,Wednesday,445.95001,105,33,36,2020,1,29
2020-01-29 18:30:00,1027,Wednesday,409.98999,114,24,37,2020,1,29
2020-01-29 19:00:00,1027,Wednesday,439.45999000000006,114,28,38,2020,1,29
2020-01-29 19:30:00,1027,Wednesday,578.14001,146,21,39,2020,1,29
2020-01-29 20:00:00,1027,Wednesday,441.0,110,20,40,2020,1,29
2020-01-29 20:30:00,1027,Wednesday,464.95999000000006,122,25,41,2020,1,29
2020-01-29 21:00:00,1027,Wednesday,85.230003,26,2,42,2020,1,29
2020-01-30 08:00:00,1027,Thursday,186.21001,54,18,16,2020,1,30
2020-01-30 08:30:00,1027,Thursday,202.23,73,25,17,2020,1,30
2020-01-30 09:00:00,1027,Thursday,361.98001,101,26,18,2020,1,30
2020-01-30 09:30:00,1027,Thursday,243.28999,74,22,19,2020,1,30
2020-01-30 10:00:00,1027,Thursday,304.45999,88,18,20,2020,1,30
2020-01-30 10:30:00,1027,Thursday,262.5,77,22,21,2020,1,30
2020-01-30 11:00:00,1027,Thursday,217.89999,77,17,22,2020,1,30
2020-01-30 11:30:00,1027,Thursday,328.57001,92,15,23,2020,1,30
2020-01-30 12:00:00,1027,Thursday,283.28,85,25,24,2020,1,30
2020-01-30 12:30:00,1027,Thursday,384.29999,121,26,25,2020,1,30
2020-01-30 13:00:00,1027,Thursday,169.92,53,13,26,2020,1,30
2020-01-30 13:30:00,1027,Thursday,299.09,72,23,27,2020,1,30
2020-01-30 14:00:00,1027,Thursday,198.77,65,15,28,2020,1,30
2020-01-30 14:30:00,1027,Thursday,309.22,72,12,29,2020,1,30
2020-01-30 15:00:00,1027,Thursday,322.54999,68,17,30,2020,1,30
2020-01-30 15:30:00,1027,Thursday,233.49001,75,18,31,2020,1,30
2020-01-30 16:00:00,1027,Thursday,303.92001,79,21,32,2020,1,30
2020-01-30 16:30:00,1027,Thursday,376.73999,92,17,33,2020,1,30
2020-01-30 17:00:00,1027,Thursday,13.11,8,5,34,2020,1,30
2020-01-30 17:30:00,1027,Thursday,292.56,69,14,35,2020,1,30
2020-01-30 18:00:00,1027,Thursday,427.95999000000006,99,21,36,2020,1,30
2020-01-30 18:30:00,1027,Thursday,288.57999,82,18,37,2020,1,30
2020-01-30 19:00:00,1027,Thursday,536.31,132,24,38,2020,1,30
2020-01-30 19:30:00,1027,Thursday,343.53,104,18,39,2020,1,30
2020-01-30 20:00:00,1027,Thursday,366.81,84,16,40,2020,1,30
2020-01-30 20:30:00,1027,Thursday,711.64001,158,26,41,2020,1,30
2020-01-30 21:00:00,1027,Thursday,71.860001,13,2,42,2020,1,30
2020-01-30 21:30:00,1027,Thursday,69.769997,25,1,43,2020,1,30
2020-01-31 07:30:00,1027,Friday,1.55,1,1,15,2020,1,31
2020-01-31 08:00:00,1027,Friday,130.21001,38,7,16,2020,1,31
2020-01-31 08:30:00,1027,Friday,129.03,42,13,17,2020,1,31
2020-01-31 09:00:00,1027,Friday,261.57999,70,20,18,2020,1,31
2020-01-31 09:30:00,1027,Friday,199.14999,54,18,19,2020,1,31
2020-01-31 10:00:00,1027,Friday,374.54001,92,14,20,2020,1,31
2020-01-31 10:30:00,1027,Friday,89.970001,34,8,21,2020,1,31
2020-01-31 11:00:00,1027,Friday,157.89,39,13,22,2020,1,31
2020-01-31 11:30:00,1027,Friday,150.63,45,13,23,2020,1,31
2020-01-31 12:00:00,1027,Friday,150.03,47,21,24,2020,1,31
2020-01-31 12:30:00,1027,Friday,264.19,103,17,25,2020,1,31
2020-01-31 13:00:00,1027,Friday,574.2000099999998,121,25,26,2020,1,31
2020-01-31 13:30:00,1027,Friday,215.3,70,12,27,2020,1,31
2020-01-31 14:00:00,1027,Friday,172.75,66,15,28,2020,1,31
2020-01-31 14:30:00,1027,Friday,332.94,121,19,29,2020,1,31
2020-01-31 15:00:00,1027,Friday,343.51999,85,15,30,2020,1,31
2020-01-31 15:30:00,1027,Friday,541.76001,114,21,31,2020,1,31
2020-01-31 16:00:00,1027,Friday,609.98999,191,26,32,2020,1,31
2020-01-31 16:30:00,1027,Friday,343.38,83,15,33,2020,1,31
2020-01-31 17:00:00,1027,Friday,373.34,81,20,34,2020,1,31
2020-01-31 17:30:00,1027,Friday,518.63,118,24,35,2020,1,31
2020-01-31 18:00:00,1027,Friday,365.85999,94,22,36,2020,1,31
2020-01-31 18:30:00,1027,Friday,619.71997,129,24,37,2020,1,31
2020-01-31 19:00:00,1027,Friday,476.97,116,22,38,2020,1,31
2020-01-31 19:30:00,1027,Friday,477.98001,129,21,39,2020,1,31
2020-01-31 20:00:00,1027,Friday,219.23,66,19,40,2020,1,31
2020-01-31 20:30:00,1027,Friday,298.35001,71,18,41,2020,1,31
2020-01-31 21:00:00,1027,Friday,237.96001,56,5,42,2020,1,31
2020-02-01 07:30:00,1027,Saturday,0.47,1,1,15,2020,2,1
2020-02-01 08:00:00,1027,Saturday,98.879997,30,9,16,2020,2,1
2020-02-01 08:30:00,1027,Saturday,141.13,44,14,17,2020,2,1
2020-02-01 09:00:00,1027,Saturday,297.14999,89,12,18,2020,2,1
2020-02-01 09:30:00,1027,Saturday,231.58,78,18,19,2020,2,1
2020-02-01 10:00:00,1027,Saturday,229.03,74,8,20,2020,2,1
2020-02-01 10:30:00,1027,Saturday,168.13,50,11,21,2020,2,1
2020-02-01 11:00:00,1027,Saturday,416.16,88,21,22,2020,2,1
2020-02-01 11:30:00,1027,Saturday,400.39001,123,18,23,2020,2,1
2020-02-01 12:00:00,1027,Saturday,461.67999,102,16,24,2020,2,1
2020-02-01 12:30:00,1027,Saturday,342.48999,86,17,25,2020,2,1
2020-02-01 13:00:00,1027,Saturday,438.95001,85,18,26,2020,2,1
2020-02-01 13:30:00,1027,Saturday,498.32001,108,18,27,2020,2,1
2020-02-01 14:00:00,1027,Saturday,402.66,96,17,28,2020,2,1
2020-02-01 14:30:00,1027,Saturday,414.26999,79,16,29,2020,2,1
2020-02-01 15:00:00,1027,Saturday,360.76001,83,17,30,2020,2,1
2020-02-01 15:30:00,1027,Saturday,556.1799900000002,137,18,31,2020,2,1
2020-02-01 16:00:00,1027,Saturday,597.25,138,17,32,2020,2,1
2020-02-01 16:30:00,1027,Saturday,310.87,98,16,33,2020,2,1
2020-02-01 17:00:00,1027,Saturday,102.2,31,9,34,2020,2,1
2020-02-01 17:30:00,1027,Saturday,268.0,84,14,35,2020,2,1
2020-02-01 18:00:00,1027,Saturday,260.95001,54,11,36,2020,2,1
2020-02-01 18:30:00,1027,Saturday,244.96001,61,13,37,2020,2,1
2020-02-01 19:00:00,1027,Saturday,451.57001,120,13,38,2020,2,1
2020-02-01 19:30:00,1027,Saturday,105.49,37,10,39,2020,2,1
2020-02-01 20:00:00,1027,Saturday,157.98,28,7,40,2020,2,1
2020-02-01 20:30:00,1027,Saturday,309.81,59,11,41,2020,2,1
2020-02-01 21:00:00,1027,Saturday,5.98,2,1,42,2020,2,1
2020-02-02 08:00:00,1027,Sunday,40.529999,13,6,16,2020,2,2
2020-02-02 08:30:00,1027,Sunday,101.08,38,8,17,2020,2,2
2020-02-02 09:00:00,1027,Sunday,298.25,108,14,18,2020,2,2
2020-02-02 09:30:00,1027,Sunday,281.82999,92,14,19,2020,2,2
2020-02-02 10:00:00,1027,Sunday,239.44,81,14,20,2020,2,2
2020-02-02 10:30:00,1027,Sunday,419.41,91,19,21,2020,2,2
2020-02-02 11:00:00,1027,Sunday,223.42,66,11,22,2020,2,2
2020-02-02 11:30:00,1027,Sunday,430.32001,114,19,23,2020,2,2
2020-02-02 12:00:00,1027,Sunday,316.32999,83,14,24,2020,2,2
2020-02-02 12:30:00,1027,Sunday,435.5,97,16,25,2020,2,2
2020-02-02 13:00:00,1027,Sunday,194.49001,74,9,26,2020,2,2
2020-02-02 13:30:00,1027,Sunday,162.37,39,9,27,2020,2,2
2020-02-02 14:00:00,1027,Sunday,264.16,66,11,28,2020,2,2
2020-02-02 14:30:00,1027,Sunday,182.94,46,12,29,2020,2,2
2020-02-02 15:00:00,1027,Sunday,420.06,95,13,30,2020,2,2
2020-02-02 15:30:00,1027,Sunday,371.17001,87,14,31,2020,2,2
2020-02-02 16:00:00,1027,Sunday,120.75,31,11,32,2020,2,2
2020-02-02 16:30:00,1027,Sunday,296.37,67,14,33,2020,2,2
2020-02-02 17:00:00,1027,Sunday,138.53999,42,9,34,2020,2,2
2020-02-02 17:30:00,1027,Sunday,281.39999,73,13,35,2020,2,2
2020-02-02 18:00:00,1027,Sunday,346.91,91,16,36,2020,2,2
2020-02-02 18:30:00,1027,Sunday,334.39999,94,14,37,2020,2,2
2020-02-02 19:00:00,1027,Sunday,333.04001,58,12,38,2020,2,2
2020-02-02 19:30:00,1027,Sunday,167.45,42,9,39,2020,2,2
2020-02-02 20:00:00,1027,Sunday,223.8,58,11,40,2020,2,2
2020-02-02 20:30:00,1027,Sunday,141.89,36,8,41,2020,2,2
2020-02-03 08:00:00,1027,Monday,73.559998,28,9,16,2020,2,3
2020-02-03 08:30:00,1027,Monday,219.96001,78,27,17,2020,2,3
2020-02-03 09:00:00,1027,Monday,231.46001,78,21,18,2020,2,3
2020-02-03 09:30:00,1027,Monday,182.22,55,16,19,2020,2,3
2020-02-03 10:00:00,1027,Monday,252.37,62,6,20,2020,2,3
2020-02-03 10:30:00,1027,Monday,243.3,64,13,21,2020,2,3
2020-02-03 11:00:00,1027,Monday,171.34,53,10,22,2020,2,3
2020-02-03 11:30:00,1027,Monday,168.46001,50,14,23,2020,2,3
2020-02-03 12:00:00,1027,Monday,256.82001,65,17,24,2020,2,3
2020-02-03 12:30:00,1027,Monday,119.14,37,11,25,2020,2,3
2020-02-03 13:00:00,1027,Monday,294.51001,59,11,26,2020,2,3
2020-02-03 13:30:00,1027,Monday,235.08,61,17,27,2020,2,3
2020-02-03 14:00:00,1027,Monday,310.78,55,8,28,2020,2,3
2020-02-03 14:30:00,1027,Monday,251.24001,71,16,29,2020,2,3
2020-02-03 15:00:00,1027,Monday,127.35,43,9,30,2020,2,3
2020-02-03 15:30:00,1027,Monday,169.77,48,10,31,2020,2,3
2020-02-03 16:00:00,1027,Monday,265.64999,86,18,32,2020,2,3
2020-02-03 16:30:00,1027,Monday,378.88,86,16,33,2020,2,3
2020-02-03 17:00:00,1027,Monday,456.06,105,25,34,2020,2,3
2020-02-03 17:30:00,1027,Monday,454.89001,114,26,35,2020,2,3
2020-02-03 18:00:00,1027,Monday,339.48001,90,22,36,2020,2,3
2020-02-03 18:30:00,1027,Monday,432.35999,105,24,37,2020,2,3
2020-02-03 19:00:00,1027,Monday,358.42999,89,20,38,2020,2,3
2020-02-03 19:30:00,1027,Monday,180.57001,52,11,39,2020,2,3
2020-02-03 20:00:00,1027,Monday,342.66,72,15,40,2020,2,3
2020-02-03 20:30:00,1027,Monday,237.3,76,15,41,2020,2,3
2020-02-03 21:00:00,1027,Monday,41.25,12,1,42,2020,2,3
2020-02-04 08:00:00,1027,Tuesday,86.849998,31,13,16,2020,2,4
2020-02-04 08:30:00,1027,Tuesday,158.13,44,18,17,2020,2,4
2020-02-04 09:00:00,1027,Tuesday,230.92,53,14,18,2020,2,4
2020-02-04 09:30:00,1027,Tuesday,178.28999,48,16,19,2020,2,4
2020-02-04 10:00:00,1027,Tuesday,303.73001,112,17,20,2020,2,4
2020-02-04 10:30:00,1027,Tuesday,133.44,33,10,21,2020,2,4
2020-02-04 11:00:00,1027,Tuesday,162.78,47,14,22,2020,2,4
2020-02-04 11:30:00,1027,Tuesday,247.39,72,19,23,2020,2,4
2020-02-04 12:00:00,1027,Tuesday,305.23999,85,22,24,2020,2,4
2020-02-04 12:30:00,1027,Tuesday,343.39001,99,23,25,2020,2,4
2020-02-04 13:00:00,1027,Tuesday,258.04001,71,14,26,2020,2,4
2020-02-04 13:30:00,1027,Tuesday,501.48001,126,25,27,2020,2,4
2020-02-04 14:00:00,1027,Tuesday,233.19,82,17,28,2020,2,4
2020-02-04 14:30:00,1027,Tuesday,397.10999,115,18,29,2020,2,4
2020-02-04 15:00:00,1027,Tuesday,300.79999,81,16,30,2020,2,4
2020-02-04 15:30:00,1027,Tuesday,207.23,55,14,31,2020,2,4
2020-02-04 16:00:00,1027,Tuesday,245.35001,85,15,32,2020,2,4
2020-02-04 16:30:00,1027,Tuesday,297.79999,110,15,33,2020,2,4
2020-02-04 17:00:00,1027,Tuesday,389.0,120,19,34,2020,2,4
2020-02-04 17:30:00,1027,Tuesday,463.67999,118,26,35,2020,2,4
2020-02-04 18:00:00,1027,Tuesday,441.35001,134,30,36,2020,2,4
2020-02-04 18:30:00,1027,Tuesday,462.34,158,42,37,2020,2,4
2020-02-04 19:00:00,1027,Tuesday,408.81,121,24,38,2020,2,4
2020-02-04 19:30:00,1027,Tuesday,602.64001,136,28,39,2020,2,4
2020-02-04 20:00:00,1027,Tuesday,417.48001,126,20,40,2020,2,4
2020-02-04 20:30:00,1027,Tuesday,237.99001,64,11,41,2020,2,4
2020-02-04 21:00:00,1027,Tuesday,64.690002,14,1,42,2020,2,4
2020-02-05 08:00:00,1027,Wednesday,63.150002,34,11,16,2020,2,5
2020-02-05 08:30:00,1027,Wednesday,168.2,72,25,17,2020,2,5
2020-02-05 09:00:00,1027,Wednesday,176.13,44,9,18,2020,2,5
2020-02-05 09:30:00,1027,Wednesday,328.39001,122,25,19,2020,2,5
2020-02-05 10:00:00,1027,Wednesday,271.60999,67,16,20,2020,2,5
2020-02-05 10:30:00,1027,Wednesday,109.15,35,9,21,2020,2,5
2020-02-05 11:00:00,1027,Wednesday,246.16,50,14,22,2020,2,5
2020-02-05 11:30:00,1027,Wednesday,434.39999000000006,135,25,23,2020,2,5
2020-02-05 12:00:00,1027,Wednesday,147.10001,42,16,24,2020,2,5
2020-02-05 12:30:00,1027,Wednesday,271.34,90,21,25,2020,2,5
2020-02-05 13:00:00,1027,Wednesday,197.48,70,19,26,2020,2,5
2020-02-05 13:30:00,1027,Wednesday,186.69,55,12,27,2020,2,5
2020-02-05 14:00:00,1027,Wednesday,303.47,76,16,28,2020,2,5
2020-02-05 14:30:00,1027,Wednesday,59.830002,22,6,29,2020,2,5
2020-02-05 15:00:00,1027,Wednesday,470.23001,124,22,30,2020,2,5
2020-02-05 15:30:00,1027,Wednesday,149.62,52,16,31,2020,2,5
2020-02-05 16:00:00,1027,Wednesday,303.85001,91,21,32,2020,2,5
2020-02-05 16:30:00,1027,Wednesday,503.12,111,23,33,2020,2,5
2020-02-05 17:00:00,1027,Wednesday,315.45999,110,26,34,2020,2,5
2020-02-05 17:30:00,1027,Wednesday,392.64999,103,19,35,2020,2,5
2020-02-05 18:00:00,1027,Wednesday,627.4299900000002,202,34,36,2020,2,5
2020-02-05 18:30:00,1027,Wednesday,469.94,105,20,37,2020,2,5
2020-02-05 19:00:00,1027,Wednesday,470.98999,133,30,38,2020,2,5
2020-02-05 19:30:00,1027,Wednesday,358.48001,87,27,39,2020,2,5
2020-02-05 20:00:00,1027,Wednesday,295.95001,81,16,40,2020,2,5
2020-02-05 20:30:00,1027,Wednesday,279.76999,78,14,41,2020,2,5
2020-02-06 07:30:00,1027,Thursday,5.8600001,2,1,15,2020,2,6
2020-02-06 08:00:00,1027,Thursday,175.78,43,11,16,2020,2,6
2020-02-06 08:30:00,1027,Thursday,334.95001,117,26,17,2020,2,6
2020-02-06 09:00:00,1027,Thursday,113.92,38,19,18,2020,2,6
2020-02-06 09:30:00,1027,Thursday,250.97,77,17,19,2020,2,6
2020-02-06 10:00:00,1027,Thursday,469.81,111,23,20,2020,2,6
2020-02-06 10:30:00,1027,Thursday,347.97,97,17,21,2020,2,6
2020-02-06 11:00:00,1027,Thursday,206.56,52,11,22,2020,2,6
2020-02-06 11:30:00,1027,Thursday,369.35001,111,16,23,2020,2,6
2020-02-06 12:00:00,1027,Thursday,298.04999,84,17,24,2020,2,6
2020-02-06 12:30:00,1027,Thursday,348.56,86,24,25,2020,2,6
2020-02-06 13:00:00,1027,Thursday,540.1799900000002,162,29,26,2020,2,6
2020-02-06 13:30:00,1027,Thursday,419.54001,114,22,27,2020,2,6
2020-02-06 14:00:00,1027,Thursday,123.93,39,7,28,2020,2,6
2020-02-06 14:30:00,1027,Thursday,191.35001,54,17,29,2020,2,6
2020-02-06 15:00:00,1027,Thursday,336.26001,105,17,30,2020,2,6
2020-02-06 15:30:00,1027,Thursday,139.78,45,11,31,2020,2,6
2020-02-06 16:00:00,1027,Thursday,623.84998,181,27,32,2020,2,6
2020-02-06 16:30:00,1027,Thursday,620.3200099999998,155,32,33,2020,2,6
2020-02-06 17:00:00,1027,Thursday,477.23001,136,26,34,2020,2,6
2020-02-06 17:30:00,1027,Thursday,433.13,124,28,35,2020,2,6
2020-02-06 18:00:00,1027,Thursday,677.0499900000002,169,32,36,2020,2,6
2020-02-06 18:30:00,1027,Thursday,722.87,207,35,37,2020,2,6
2020-02-06 19:00:00,1027,Thursday,688.47998,174,32,38,2020,2,6
2020-02-06 19:30:00,1027,Thursday,673.26001,167,28,39,2020,2,6
2020-02-06 20:00:00,1027,Thursday,231.55,64,15,40,2020,2,6
2020-02-06 20:30:00,1027,Thursday,333.92001,76,15,41,2020,2,6
2020-02-06 21:00:00,1027,Thursday,56.889999,19,2,42,2020,2,6
2020-02-07 07:30:00,1027,Friday,9.29,3,2,15,2020,2,7
2020-02-07 08:00:00,1027,Friday,107.04,35,9,16,2020,2,7
2020-02-07 08:30:00,1027,Friday,87.089996,41,16,17,2020,2,7
2020-02-07 09:00:00,1027,Friday,417.29001,125,29,18,2020,2,7
2020-02-07 09:30:00,1027,Friday,337.35001,87,22,19,2020,2,7
2020-02-07 10:00:00,1027,Friday,230.88,64,17,20,2020,2,7
2020-02-07 10:30:00,1027,Friday,448.13,107,23,21,2020,2,7
2020-02-07 11:00:00,1027,Friday,399.42999,115,16,22,2020,2,7
2020-02-07 11:30:00,1027,Friday,349.63,101,21,23,2020,2,7
2020-02-07 12:00:00,1027,Friday,242.89,84,18,24,2020,2,7
2020-02-07 12:30:00,1027,Friday,484.69,140,27,25,2020,2,7
2020-02-07 13:00:00,1027,Friday,239.22,62,23,26,2020,2,7
2020-02-07 13:30:00,1027,Friday,294.72,88,20,27,2020,2,7
2020-02-07 14:00:00,1027,Friday,352.91,102,20,28,2020,2,7
2020-02-07 14:30:00,1027,Friday,308.23001,114,28,29,2020,2,7
2020-02-07 15:00:00,1027,Friday,315.26999,101,17,30,2020,2,7
2020-02-07 15:30:00,1027,Friday,155.67,54,12,31,2020,2,7
2020-02-07 16:00:00,1027,Friday,462.04001,120,22,32,2020,2,7
2020-02-07 16:30:00,1027,Friday,381.28,120,22,33,2020,2,7
2020-02-07 17:00:00,1027,Friday,549.88,137,26,34,2020,2,7
2020-02-07 17:30:00,1027,Friday,485.70001,139,30,35,2020,2,7
2020-02-07 18:00:00,1027,Friday,250.82001,66,20,36,2020,2,7
2020-02-07 18:30:00,1027,Friday,448.92999,150,26,37,2020,2,7
2020-02-07 19:00:00,1027,Friday,690.71002,158,31,38,2020,2,7
2020-02-07 19:30:00,1027,Friday,524.60999,142,21,39,2020,2,7
2020-02-07 20:00:00,1027,Friday,251.62,51,15,40,2020,2,7
2020-02-07 20:30:00,1027,Friday,293.48999,71,16,41,2020,2,7
2020-02-07 21:00:00,1027,Friday,24.030001,5,1,42,2020,2,7
2020-02-08 08:00:00,1027,Saturday,152.74001,47,14,16,2020,2,8
2020-02-08 08:30:00,1027,Saturday,173.34,55,15,17,2020,2,8
2020-02-08 09:00:00,1027,Saturday,124.23,30,12,18,2020,2,8
2020-02-08 09:30:00,1027,Saturday,415.29999,100,18,19,2020,2,8
2020-02-08 10:00:00,1027,Saturday,218.07001,54,13,20,2020,2,8
2020-02-08 10:30:00,1027,Saturday,320.84,100,18,21,2020,2,8
2020-02-08 11:00:00,1027,Saturday,466.47,100,20,22,2020,2,8
2020-02-08 11:30:00,1027,Saturday,208.48,56,14,23,2020,2,8
2020-02-08 12:00:00,1027,Saturday,256.57001,70,17,24,2020,2,8
2020-02-08 12:30:00,1027,Saturday,337.45999,83,18,25,2020,2,8
2020-02-08 13:00:00,1027,Saturday,482.14001,122,18,26,2020,2,8
2020-02-08 13:30:00,1027,Saturday,468.47,100,22,27,2020,2,8
2020-02-08 14:00:00,1027,Saturday,380.69,75,16,28,2020,2,8
2020-02-08 14:30:00,1027,Saturday,499.85001,167,24,29,2020,2,8
2020-02-08 15:00:00,1027,Saturday,549.62,121,21,30,2020,2,8
2020-02-08 15:30:00,1027,Saturday,362.89999,83,16,31,2020,2,8
2020-02-08 16:00:00,1027,Saturday,447.81,146,22,32,2020,2,8
2020-02-08 16:30:00,1027,Saturday,460.38,160,23,33,2020,2,8
2020-02-08 17:00:00,1027,Saturday,474.76999000000006,89,18,34,2020,2,8
2020-02-08 17:30:00,1027,Saturday,443.01999000000006,109,21,35,2020,2,8
2020-02-08 18:00:00,1027,Saturday,340.42999,69,17,36,2020,2,8
2020-02-08 18:30:00,1027,Saturday,280.16,51,13,37,2020,2,8
2020-02-08 19:00:00,1027,Saturday,475.45001,115,15,38,2020,2,8
2020-02-08 19:30:00,1027,Saturday,189.94,52,13,39,2020,2,8
2020-02-08 20:00:00,1027,Saturday,457.81,77,15,40,2020,2,8
2020-02-08 20:30:00,1027,Saturday,384.97,87,13,41,2020,2,8
2020-02-08 21:00:00,1027,Saturday,51.639999,10,1,42,2020,2,8
2020-02-09 08:30:00,1027,Sunday,32.279999,11,5,17,2020,2,9
2020-02-09 09:00:00,1027,Sunday,242.39999,70,17,18,2020,2,9
2020-02-09 09:30:00,1027,Sunday,329.60999,76,12,19,2020,2,9
2020-02-09 10:00:00,1027,Sunday,392.51001,113,17,20,2020,2,9
2020-02-09 10:30:00,1027,Sunday,86.25,44,7,21,2020,2,9
2020-02-09 11:00:00,1027,Sunday,271.54001,64,9,22,2020,2,9
2020-02-09 11:30:00,1027,Sunday,477.70999000000006,102,15,23,2020,2,9
2020-02-09 12:00:00,1027,Sunday,462.76001,131,25,24,2020,2,9
2020-02-09 12:30:00,1027,Sunday,407.0,96,14,25,2020,2,9
2020-02-09 13:00:00,1027,Sunday,302.10999,81,15,26,2020,2,9
2020-02-09 13:30:00,1027,Sunday,156.82001,19,3,27,2020,2,9
2020-02-09 14:00:00,1027,Sunday,283.63,67,10,28,2020,2,9
2020-02-09 14:30:00,1027,Sunday,423.82001,93,13,29,2020,2,9
2020-02-09 15:00:00,1027,Sunday,201.67999,51,11,30,2020,2,9
2020-02-09 15:30:00,1027,Sunday,408.76999,123,16,31,2020,2,9
2020-02-09 16:00:00,1027,Sunday,266.82999,74,14,32,2020,2,9
2020-02-09 16:30:00,1027,Sunday,320.23999,79,13,33,2020,2,9
2020-02-09 17:00:00,1027,Sunday,161.22,38,6,34,2020,2,9
2020-02-09 17:30:00,1027,Sunday,276.51001,89,11,35,2020,2,9
2020-02-09 18:00:00,1027,Sunday,378.51999,78,14,36,2020,2,9
2020-02-09 18:30:00,1027,Sunday,262.39999,68,14,37,2020,2,9
2020-02-09 19:00:00,1027,Sunday,150.36,46,13,38,2020,2,9
2020-02-09 19:30:00,1027,Sunday,485.26999000000006,113,15,39,2020,2,9
2020-02-09 20:00:00,1027,Sunday,271.35001,64,15,40,2020,2,9
2020-02-09 20:30:00,1027,Sunday,241.95,78,17,41,2020,2,9
2020-02-09 21:00:00,1027,Sunday,36.650002,17,2,42,2020,2,9
2020-02-10 08:30:00,1027,Monday,0.40000001,4,1,17,2020,2,10
2020-02-10 09:00:00,1027,Monday,96.610001,33,10,18,2020,2,10
2020-02-10 09:30:00,1027,Monday,109.08,49,10,19,2020,2,10
2020-02-10 10:00:00,1027,Monday,254.86,83,12,20,2020,2,10
2020-02-10 10:30:00,1027,Monday,180.98,66,9,21,2020,2,10
2020-02-10 11:00:00,1027,Monday,391.62,98,12,22,2020,2,10
2020-02-10 11:30:00,1027,Monday,99.879997,38,5,23,2020,2,10
2020-02-10 12:00:00,1027,Monday,156.38,42,12,24,2020,2,10
2020-02-10 12:30:00,1027,Monday,280.38,83,17,25,2020,2,10
2020-02-10 13:00:00,1027,Monday,391.91,107,21,26,2020,2,10
2020-02-10 13:30:00,1027,Monday,295.01001,52,13,27,2020,2,10
2020-02-10 14:00:00,1027,Monday,291.16,97,12,28,2020,2,10
2020-02-10 14:30:00,1027,Monday,245.48,75,22,29,2020,2,10
2020-02-10 15:00:00,1027,Monday,180.8,45,14,30,2020,2,10
2020-02-10 15:30:00,1027,Monday,206.67,70,15,31,2020,2,10
2020-02-10 16:00:00,1027,Monday,471.10999,128,25,32,2020,2,10
2020-02-10 16:30:00,1027,Monday,636.0700099999998,162,23,33,2020,2,10
2020-02-10 17:00:00,1027,Monday,578.46002,167,28,34,2020,2,10
2020-02-10 17:30:00,1027,Monday,643.15002,181,30,35,2020,2,10
