datetime,store,weekday,sales,products_sold,clients_that_bought,halfhour,year,month,day
2020-04-04 20:30:00,274,saturday,300,49,7,41,2020,4,4
2020-04-05 08:30:00,274,sunday,825,162,11,17,2020,4,5
2020-04-05 09:00:00,274,sunday,1597,309,18,18,2020,4,5
2020-04-05 09:30:00,274,sunday,475,97,13,19,2020,4,5
2020-04-05 10:00:00,274,sunday,1984,428,18,20,2020,4,5
2020-04-05 10:30:00,274,sunday,1660,358,26,21,2020,4,5
2020-04-05 11:00:00,274,sunday,1539,336,20,22,2020,4,5
2020-04-05 11:30:00,274,sunday,2257,497,27,23,2020,4,5
2020-04-05 12:00:00,274,sunday,1009,206,25,24,2020,4,5
2020-04-05 12:30:00,274,sunday,1822,427,30,25,2020,4,5
2020-04-05 13:00:00,274,sunday,1689,402,25,26,2020,4,5
2020-04-05 13:30:00,274,sunday,2248,337,24,27,2020,4,5
2020-04-05 14:00:00,274,sunday,1356,266,20,28,2020,4,5
2020-04-05 14:30:00,274,sunday,859,157,10,29,2020,4,5
2020-04-05 15:00:00,274,sunday,1507,371,18,30,2020,4,5
2020-04-05 15:30:00,274,sunday,793,180,16,31,2020,4,5
2020-04-05 16:00:00,274,sunday,1344,307,22,32,2020,4,5
2020-04-05 16:30:00,274,sunday,516,110,11,33,2020,4,5
2020-04-05 17:00:00,274,sunday,556,121,12,34,2020,4,5
2020-04-05 17:30:00,274,sunday,1263,246,15,35,2020,4,5
2020-04-05 18:00:00,274,sunday,1507,305,18,36,2020,4,5
2020-04-05 18:30:00,274,sunday,772,191,13,37,2020,4,5
2020-04-05 19:00:00,274,sunday,944,193,17,38,2020,4,5
2020-04-05 19:30:00,274,sunday,539,120,10,39,2020,4,5
2020-04-05 20:00:00,274,sunday,472,122,9,40,2020,4,5
2020-04-05 20:30:00,274,sunday,241,54,8,41,2020,4,5
2020-04-06 08:30:00,274,monday,393,125,12,17,2020,4,6
2020-04-06 09:00:00,274,monday,1054,232,16,18,2020,4,6
2020-04-06 09:30:00,274,monday,1402,316,19,19,2020,4,6
2020-04-06 10:00:00,274,monday,111,22,6,20,2020,4,6
2020-04-06 10:30:00,274,monday,715,163,15,21,2020,4,6
2020-04-06 11:00:00,274,monday,733,200,20,22,2020,4,6
2020-04-06 11:30:00,274,monday,1093,260,15,23,2020,4,6
2020-04-06 12:00:00,274,monday,784,161,18,24,2020,4,6
2020-04-06 12:30:00,274,monday,1344,285,25,25,2020,4,6
2020-04-06 13:00:00,274,monday,868,232,19,26,2020,4,6
2020-04-06 13:30:00,274,monday,1253,265,24,27,2020,4,6
2020-04-06 14:00:00,274,monday,923,213,14,28,2020,4,6
2020-04-06 14:30:00,274,monday,1413,293,20,29,2020,4,6
2020-04-06 15:00:00,274,monday,1507,365,25,30,2020,4,6
2020-04-06 15:30:00,274,monday,2420,463,25,31,2020,4,6
2020-04-06 16:00:00,274,monday,2451,540,28,32,2020,4,6
2020-04-06 16:30:00,274,monday,1778,322,19,33,2020,4,6
2020-04-06 17:00:00,274,monday,1016,218,25,34,2020,4,6
2020-04-06 17:30:00,274,monday,488,121,17,35,2020,4,6
2020-04-06 18:00:00,274,monday,725,212,18,36,2020,4,6
2020-04-06 18:30:00,274,monday,1502,284,22,37,2020,4,6
2020-04-06 19:00:00,274,monday,2009,414,19,38,2020,4,6
2020-04-06 19:30:00,274,monday,311,66,9,39,2020,4,6
2020-04-06 20:00:00,274,monday,396,84,10,40,2020,4,6
2020-04-06 20:30:00,274,monday,1094,245,11,41,2020,4,6
2020-04-07 08:30:00,274,tuesday,713,146,20,17,2020,4,7
2020-04-07 09:00:00,274,tuesday,1413,322,18,18,2020,4,7
2020-04-07 09:30:00,274,tuesday,370,78,15,19,2020,4,7
2020-04-07 10:00:00,274,tuesday,902,212,21,20,2020,4,7
2020-04-07 10:30:00,274,tuesday,1113,237,17,21,2020,4,7
2020-04-07 11:00:00,274,tuesday,2068,443,19,22,2020,4,7
2020-04-07 11:30:00,274,tuesday,2898,700,25,23,2020,4,7
2020-04-07 12:00:00,274,tuesday,1211,260,25,24,2020,4,7
2020-04-07 12:30:00,274,tuesday,730,179,19,25,2020,4,7
2020-04-07 13:00:00,274,tuesday,1461,321,23,26,2020,4,7
2020-04-07 13:30:00,274,tuesday,1279,284,17,27,2020,4,7
2020-04-07 14:00:00,274,tuesday,1527,308,22,28,2020,4,7
2020-04-07 14:30:00,274,tuesday,840,209,19,29,2020,4,7
2020-04-07 15:00:00,274,tuesday,1847,389,18,30,2020,4,7
2020-04-07 15:30:00,274,tuesday,2690,585,30,31,2020,4,7
2020-04-07 16:00:00,274,tuesday,3373,805,29,32,2020,4,7
2020-04-07 16:30:00,274,tuesday,2426,612,18,33,2020,4,7
2020-04-07 17:00:00,274,tuesday,1175,327,21,34,2020,4,7
2020-04-07 17:30:00,274,tuesday,1124,259,19,35,2020,4,7
2020-04-07 18:00:00,274,tuesday,1121,263,20,36,2020,4,7
2020-04-07 18:30:00,274,tuesday,1432,323,16,37,2020,4,7
2020-04-07 19:00:00,274,tuesday,1213,252,19,38,2020,4,7
2020-04-07 19:30:00,274,tuesday,575,146,19,39,2020,4,7
2020-04-07 20:00:00,274,tuesday,1188,246,12,40,2020,4,7
2020-04-07 20:30:00,274,tuesday,607,132,6,41,2020,4,7
2020-04-08 08:30:00,274,wednesday,1007,168,17,17,2020,4,8
2020-04-08 09:00:00,274,wednesday,379,91,21,18,2020,4,8
2020-04-08 09:30:00,274,wednesday,640,147,19,19,2020,4,8
2020-04-08 10:00:00,274,wednesday,1053,175,23,20,2020,4,8
2020-04-08 10:30:00,274,wednesday,758,166,19,21,2020,4,8
2020-04-08 11:00:00,274,wednesday,593,124,20,22,2020,4,8
2020-04-08 11:30:00,274,wednesday,911,199,23,23,2020,4,8
2020-04-08 12:00:00,274,wednesday,1276,270,30,24,2020,4,8
2020-04-08 12:30:00,274,wednesday,1953,387,32,25,2020,4,8
2020-04-08 13:00:00,274,wednesday,1477,284,38,26,2020,4,8
2020-04-08 13:30:00,274,wednesday,415,93,16,27,2020,4,8
2020-04-08 14:00:00,274,wednesday,457,106,12,28,2020,4,8
2020-04-08 14:30:00,274,wednesday,658,151,20,29,2020,4,8
2020-04-08 15:00:00,274,wednesday,1369,305,20,30,2020,4,8
2020-04-08 15:30:00,274,wednesday,2507,400,22,31,2020,4,8
2020-04-08 16:00:00,274,wednesday,3207,641,31,32,2020,4,8
2020-04-08 16:30:00,274,wednesday,1577,326,29,33,2020,4,8
2020-04-08 17:00:00,274,wednesday,1401,340,21,34,2020,4,8
2020-04-08 17:30:00,274,wednesday,1947,327,25,35,2020,4,8
2020-04-08 18:00:00,274,wednesday,988,203,19,36,2020,4,8
2020-04-08 18:30:00,274,wednesday,1497,330,21,37,2020,4,8
2020-04-08 19:00:00,274,wednesday,1304,303,24,38,2020,4,8
2020-04-08 19:30:00,274,wednesday,748,148,15,39,2020,4,8
2020-04-08 20:00:00,274,wednesday,1029,216,19,40,2020,4,8
2020-04-08 20:30:00,274,wednesday,899,178,10,41,2020,4,8
2020-04-09 08:30:00,274,thursday,1201,224,20,17,2020,4,9
2020-04-09 09:00:00,274,thursday,1436,327,15,18,2020,4,9
2020-04-09 09:30:00,274,thursday,1142,236,15,19,2020,4,9
2020-04-09 10:00:00,274,thursday,1113,229,18,20,2020,4,9
2020-04-09 10:30:00,274,thursday,771,196,19,21,2020,4,9
2020-04-09 11:00:00,274,thursday,1752,330,22,22,2020,4,9
2020-04-09 11:30:00,274,thursday,3860,725,20,23,2020,4,9
2020-04-09 12:00:00,274,thursday,2490,559,31,24,2020,4,9
2020-04-09 12:30:00,274,thursday,2933,559,36,25,2020,4,9
2020-04-09 13:00:00,274,thursday,1718,385,36,26,2020,4,9
2020-04-09 13:30:00,274,thursday,2915,693,39,27,2020,4,9
2020-04-09 14:00:00,274,thursday,1186,263,17,28,2020,4,9
2020-04-09 14:30:00,274,thursday,1432,297,24,29,2020,4,9
2020-04-09 15:00:00,274,thursday,2482,569,27,30,2020,4,9
2020-04-09 15:30:00,274,thursday,1772,363,21,31,2020,4,9
2020-04-09 16:00:00,274,thursday,1348,300,24,32,2020,4,9
2020-04-09 16:30:00,274,thursday,1985,429,20,33,2020,4,9
2020-04-09 17:00:00,274,thursday,1021,221,19,34,2020,4,9
2020-04-09 17:30:00,274,thursday,2089,444,32,35,2020,4,9
2020-04-09 18:00:00,274,thursday,4315,774,39,36,2020,4,9
2020-04-09 18:30:00,274,thursday,2471,525,25,37,2020,4,9
2020-04-09 19:00:00,274,thursday,2133,462,33,38,2020,4,9
2020-04-09 19:30:00,274,thursday,1252,221,20,39,2020,4,9
2020-04-09 20:00:00,274,thursday,1554,261,17,40,2020,4,9
2020-04-09 20:30:00,274,thursday,1905,381,20,41,2020,4,9
2020-04-10 08:30:00,274,friday,165,40,7,17,2020,4,10
2020-04-10 09:00:00,274,friday,249,72,11,18,2020,4,10
2020-04-10 09:30:00,274,friday,1166,263,20,19,2020,4,10
2020-04-10 10:00:00,274,friday,1329,257,14,20,2020,4,10
2020-04-10 10:30:00,274,friday,1057,236,20,21,2020,4,10
2020-04-10 11:00:00,274,friday,1995,347,19,22,2020,4,10
2020-04-10 11:30:00,274,friday,1673,306,24,23,2020,4,10
2020-04-10 12:00:00,274,friday,3212,634,34,24,2020,4,10
2020-04-10 12:30:00,274,friday,1479,323,20,25,2020,4,10
2020-04-10 13:00:00,274,friday,1750,334,26,26,2020,4,10
2020-04-10 13:30:00,274,friday,1202,240,18,27,2020,4,10
2020-04-10 14:00:00,274,friday,1146,268,21,28,2020,4,10
2020-04-10 14:30:00,274,friday,2712,601,42,29,2020,4,10
2020-04-10 15:00:00,274,friday,872,183,15,30,2020,4,10
2020-04-10 15:30:00,274,friday,779,186,13,31,2020,4,10
2020-04-10 16:00:00,274,friday,1946,492,14,32,2020,4,10
2020-04-10 16:30:00,274,friday,1099,258,25,33,2020,4,10
2020-04-10 17:00:00,274,friday,1457,318,21,34,2020,4,10
2020-04-10 17:30:00,274,friday,1816,402,18,35,2020,4,10
2020-04-10 18:00:00,274,friday,1862,367,18,36,2020,4,10
2020-04-10 18:30:00,274,friday,807,178,15,37,2020,4,10
2020-04-10 19:00:00,274,friday,734,139,13,38,2020,4,10
2020-04-10 19:30:00,274,friday,874,227,15,39,2020,4,10
2020-04-10 20:00:00,274,friday,1019,195,16,40,2020,4,10
2020-04-10 20:30:00,274,friday,736,102,14,41,2020,4,10
2020-04-11 08:30:00,274,saturday,1019,187,19,17,2020,4,11
2020-04-11 09:00:00,274,saturday,1319,322,18,18,2020,4,11
2020-04-11 09:30:00,274,saturday,1031,249,9,19,2020,4,11
2020-04-11 10:00:00,274,saturday,1562,299,22,20,2020,4,11
2020-04-11 10:30:00,274,saturday,2108,446,22,21,2020,4,11
2020-04-11 11:00:00,274,saturday,1857,336,25,22,2020,4,11
2020-04-11 11:30:00,274,saturday,1252,234,20,23,2020,4,11
2020-04-11 12:00:00,274,saturday,1565,366,22,24,2020,4,11
2020-04-11 12:30:00,274,saturday,2890,616,31,25,2020,4,11
2020-04-11 13:00:00,274,saturday,2363,557,34,26,2020,4,11
2020-04-11 13:30:00,274,saturday,1685,432,28,27,2020,4,11
2020-04-11 14:00:00,274,saturday,724,153,18,28,2020,4,11
2020-04-11 14:30:00,274,saturday,1094,242,18,29,2020,4,11
2020-04-11 15:00:00,274,saturday,1892,342,22,30,2020,4,11
2020-04-11 15:30:00,274,saturday,2128,449,26,31,2020,4,11
2020-04-11 16:00:00,274,saturday,1891,449,19,32,2020,4,11
2020-04-11 16:30:00,274,saturday,828,226,12,33,2020,4,11
2020-04-11 17:00:00,274,saturday,1390,288,22,34,2020,4,11
2020-04-11 17:30:00,274,saturday,1855,367,33,35,2020,4,11
2020-04-11 18:00:00,274,saturday,1910,394,27,36,2020,4,11
2020-04-11 18:30:00,274,saturday,1221,243,13,37,2020,4,11
2020-04-11 19:00:00,274,saturday,1622,326,20,38,2020,4,11
2020-04-11 19:30:00,274,saturday,1968,413,31,39,2020,4,11
2020-04-11 20:00:00,274,saturday,852,164,14,40,2020,4,11
2020-04-11 20:30:00,274,saturday,160,37,4,41,2020,4,11
2020-04-12 08:30:00,274,sunday,688,126,12,17,2020,4,12
2020-04-12 09:00:00,274,sunday,582,121,11,18,2020,4,12
2020-04-12 09:30:00,274,sunday,893,128,8,19,2020,4,12
2020-04-12 10:00:00,274,sunday,1198,244,15,20,2020,4,12
2020-04-12 10:30:00,274,sunday,909,205,19,21,2020,4,12
2020-04-12 11:00:00,274,sunday,1325,290,24,22,2020,4,12
2020-04-12 11:30:00,274,sunday,804,208,9,23,2020,4,12
2020-04-12 12:00:00,274,sunday,2330,461,25,24,2020,4,12
2020-04-12 12:30:00,274,sunday,2124,446,24,25,2020,4,12
2020-04-12 13:00:00,274,sunday,1674,345,31,26,2020,4,12
2020-04-12 13:30:00,274,sunday,1107,278,23,27,2020,4,12
2020-04-12 14:00:00,274,sunday,1649,360,20,28,2020,4,12
2020-04-12 14:30:00,274,sunday,552,126,13,29,2020,4,12
2020-04-12 15:00:00,274,sunday,736,151,16,30,2020,4,12
2020-04-12 15:30:00,274,sunday,1379,287,18,31,2020,4,12
2020-04-12 16:00:00,274,sunday,546,105,13,32,2020,4,12
2020-04-12 16:30:00,274,sunday,637,165,13,33,2020,4,12
2020-04-12 17:00:00,274,sunday,601,146,11,34,2020,4,12
2020-04-12 17:30:00,274,sunday,724,169,14,35,2020,4,12
2020-04-12 18:00:00,274,sunday,1064,255,12,36,2020,4,12
2020-04-12 18:30:00,274,sunday,268,66,8,37,2020,4,12
2020-04-12 19:00:00,274,sunday,864,176,14,38,2020,4,12
2020-04-12 19:30:00,274,sunday,49,13,4,39,2020,4,12
2020-04-12 20:00:00,274,sunday,133,22,3,40,2020,4,12
2020-04-12 20:30:00,274,sunday,187,33,6,41,2020,4,12
2020-04-13 08:30:00,274,monday,187,43,10,17,2020,4,13
2020-04-13 09:00:00,274,monday,381,78,6,18,2020,4,13
2020-04-13 09:30:00,274,monday,242,66,9,19,2020,4,13
2020-04-13 10:00:00,274,monday,416,71,10,20,2020,4,13
2020-04-13 10:30:00,274,monday,1081,202,15,21,2020,4,13
2020-04-13 11:00:00,274,monday,1100,265,19,22,2020,4,13
2020-04-13 11:30:00,274,monday,1128,291,27,23,2020,4,13
2020-04-13 12:00:00,274,monday,844,211,15,24,2020,4,13
2020-04-13 12:30:00,274,monday,1376,318,21,25,2020,4,13
2020-04-13 13:00:00,274,monday,913,172,17,26,2020,4,13
2020-04-13 13:30:00,274,monday,1183,224,13,27,2020,4,13
2020-04-13 14:00:00,274,monday,1864,353,26,28,2020,4,13
2020-04-13 14:30:00,274,monday,2353,477,26,29,2020,4,13
2020-04-13 15:00:00,274,monday,967,217,18,30,2020,4,13
2020-04-13 15:30:00,274,monday,858,195,12,31,2020,4,13
2020-04-13 16:00:00,274,monday,1485,315,21,32,2020,4,13
2020-04-13 16:30:00,274,monday,898,180,20,33,2020,4,13
2020-04-13 17:00:00,274,monday,1378,261,33,34,2020,4,13
2020-04-13 17:30:00,274,monday,1427,279,24,35,2020,4,13
2020-04-13 18:00:00,274,monday,1652,305,30,36,2020,4,13
2020-04-13 18:30:00,274,monday,762,181,21,37,2020,4,13
2020-04-13 19:00:00,274,monday,1568,323,17,38,2020,4,13
2020-04-13 19:30:00,274,monday,914,162,13,39,2020,4,13
2020-04-13 20:00:00,274,monday,622,116,9,40,2020,4,13
2020-04-13 20:30:00,274,monday,484,101,11,41,2020,4,13
2020-04-14 08:30:00,274,tuesday,1268,265,14,17,2020,4,14
2020-04-14 09:00:00,274,tuesday,809,151,19,18,2020,4,14
2020-04-14 09:30:00,274,tuesday,1240,240,13,19,2020,4,14
2020-04-14 10:00:00,274,tuesday,1323,305,20,20,2020,4,14
2020-04-14 10:30:00,274,tuesday,1340,289,17,21,2020,4,14
2020-04-14 11:00:00,274,tuesday,2026,370,25,22,2020,4,14
2020-04-14 11:30:00,274,tuesday,1843,355,20,23,2020,4,14
2020-04-14 12:00:00,274,tuesday,1116,257,20,24,2020,4,14
2020-04-14 12:30:00,274,tuesday,2131,496,25,25,2020,4,14
2020-04-14 13:00:00,274,tuesday,943,197,12,26,2020,4,14
2020-04-14 13:30:00,274,tuesday,1633,378,25,27,2020,4,14
2020-04-14 14:00:00,274,tuesday,1635,331,20,28,2020,4,14
2020-04-14 14:30:00,274,tuesday,1896,430,30,29,2020,4,14
2020-04-14 15:00:00,274,tuesday,1694,368,22,30,2020,4,14
2020-04-14 15:30:00,274,tuesday,2010,462,22,31,2020,4,14
2020-04-14 16:00:00,274,tuesday,895,173,24,32,2020,4,14
2020-04-14 16:30:00,274,tuesday,1775,398,22,33,2020,4,14
2020-04-14 17:00:00,274,tuesday,1845,425,30,34,2020,4,14
2020-04-14 17:30:00,274,tuesday,2198,425,27,35,2020,4,14
2020-04-14 18:00:00,274,tuesday,1349,296,18,36,2020,4,14
2020-04-14 18:30:00,274,tuesday,1189,266,20,37,2020,4,14
2020-04-14 19:00:00,274,tuesday,1145,294,20,38,2020,4,14
2020-04-14 19:30:00,274,tuesday,1339,284,14,39,2020,4,14
2020-04-14 20:00:00,274,tuesday,587,135,9,40,2020,4,14
2020-04-14 20:30:00,274,tuesday,1383,267,17,41,2020,4,14
2020-04-15 08:30:00,274,wednesday,309,69,18,17,2020,4,15
2020-04-15 09:00:00,274,wednesday,576,107,18,18,2020,4,15
2020-04-15 09:30:00,274,wednesday,648,151,18,19,2020,4,15
2020-04-15 10:00:00,274,wednesday,509,118,19,20,2020,4,15
2020-04-15 10:30:00,274,wednesday,850,166,20,21,2020,4,15
2020-04-15 11:00:00,274,wednesday,357,68,17,22,2020,4,15
2020-04-15 11:30:00,274,wednesday,1219,228,28,23,2020,4,15
2020-04-15 12:00:00,274,wednesday,1017,237,36,24,2020,4,15
2020-04-15 12:30:00,274,wednesday,1185,267,34,25,2020,4,15
2020-04-15 13:00:00,274,wednesday,969,279,36,26,2020,4,15
2020-04-15 13:30:00,274,wednesday,769,193,27,27,2020,4,15
2020-04-15 14:00:00,274,wednesday,375,116,16,28,2020,4,15
2020-04-15 14:30:00,274,wednesday,347,91,13,29,2020,4,15
2020-04-15 15:00:00,274,wednesday,963,212,16,30,2020,4,15
2020-04-15 15:30:00,274,wednesday,2559,551,26,31,2020,4,15
2020-04-15 16:00:00,274,wednesday,1260,293,23,32,2020,4,15
2020-04-15 16:30:00,274,wednesday,2167,468,22,33,2020,4,15
2020-04-15 17:00:00,274,wednesday,1571,314,36,34,2020,4,15
2020-04-15 17:30:00,274,wednesday,2841,617,35,35,2020,4,15
2020-04-15 18:00:00,274,wednesday,1280,249,23,36,2020,4,15
2020-04-15 18:30:00,274,wednesday,1904,371,25,37,2020,4,15
2020-04-15 19:00:00,274,wednesday,1274,283,18,38,2020,4,15
2020-04-15 19:30:00,274,wednesday,372,77,9,39,2020,4,15
2020-04-15 20:00:00,274,wednesday,922,167,10,40,2020,4,15
2020-04-15 20:30:00,274,wednesday,1163,210,16,41,2020,4,15
2020-04-16 08:30:00,274,thursday,1525,333,19,17,2020,4,16
2020-04-16 09:00:00,274,thursday,445,98,20,18,2020,4,16
2020-04-16 09:30:00,274,thursday,1068,182,17,19,2020,4,16
2020-04-16 10:00:00,274,thursday,500,113,19,20,2020,4,16
2020-04-16 10:30:00,274,thursday,2070,495,26,21,2020,4,16
2020-04-16 11:00:00,274,thursday,1281,298,19,22,2020,4,16
2020-04-16 11:30:00,274,thursday,2550,504,24,23,2020,4,16
2020-04-16 12:00:00,274,thursday,1680,355,32,24,2020,4,16
2020-04-16 12:30:00,274,thursday,1981,428,24,25,2020,4,16
2020-04-16 13:00:00,274,thursday,1535,330,16,26,2020,4,16
2020-04-16 13:30:00,274,thursday,1280,283,20,27,2020,4,16
2020-04-16 14:00:00,274,thursday,1386,336,24,28,2020,4,16
2020-04-16 14:30:00,274,thursday,1235,234,21,29,2020,4,16
2020-04-16 15:00:00,274,thursday,1370,327,20,30,2020,4,16
2020-04-16 15:30:00,274,thursday,1995,418,17,31,2020,4,16
2020-04-16 16:00:00,274,thursday,2454,531,25,32,2020,4,16
2020-04-16 16:30:00,274,thursday,2291,556,35,33,2020,4,16
2020-04-16 17:00:00,274,thursday,3042,783,38,34,2020,4,16
2020-04-16 17:30:00,274,thursday,1547,389,30,35,2020,4,16
2020-04-16 18:00:00,274,thursday,1756,350,25,36,2020,4,16
2020-04-16 18:30:00,274,thursday,1729,422,18,37,2020,4,16
2020-04-16 19:00:00,274,thursday,1517,381,24,38,2020,4,16
2020-04-16 19:30:00,274,thursday,1125,221,12,39,2020,4,16
2020-04-16 20:00:00,274,thursday,1483,335,14,40,2020,4,16
2020-04-16 20:30:00,274,thursday,524,89,11,41,2020,4,16
2020-04-17 08:30:00,274,friday,1258,289,16,17,2020,4,17
2020-04-17 09:00:00,274,friday,941,243,17,18,2020,4,17
2020-04-17 09:30:00,274,friday,743,130,13,19,2020,4,17
2020-04-17 10:00:00,274,friday,1085,270,26,20,2020,4,17
2020-04-17 10:30:00,274,friday,1972,445,29,21,2020,4,17
2020-04-17 11:00:00,274,friday,2310,491,18,22,2020,4,17
2020-04-17 11:30:00,274,friday,1514,362,26,23,2020,4,17
2020-04-17 12:00:00,274,friday,1609,322,23,24,2020,4,17
2020-04-17 12:30:00,274,friday,2381,565,35,25,2020,4,17
2020-04-17 13:00:00,274,friday,2185,424,26,26,2020,4,17
2020-04-17 13:30:00,274,friday,1763,339,18,27,2020,4,17
2020-04-17 14:00:00,274,friday,1490,305,24,28,2020,4,17
2020-04-17 14:30:00,274,friday,2390,509,24,29,2020,4,17
2020-04-17 15:00:00,274,friday,2022,405,27,30,2020,4,17
2020-04-17 15:30:00,274,friday,1241,246,21,31,2020,4,17
2020-04-17 16:00:00,274,friday,1875,383,25,32,2020,4,17
2020-04-17 16:30:00,274,friday,3094,571,31,33,2020,4,17
2020-04-17 17:00:00,274,friday,2409,530,36,34,2020,4,17
2020-04-17 17:30:00,274,friday,1835,337,25,35,2020,4,17
2020-04-17 18:00:00,274,friday,3028,602,30,36,2020,4,17
2020-04-17 18:30:00,274,friday,2696,576,24,37,2020,4,17
2020-04-17 19:00:00,274,friday,1757,348,25,38,2020,4,17
2020-04-17 19:30:00,274,friday,614,157,10,39,2020,4,17
2020-04-17 20:00:00,274,friday,545,93,10,40,2020,4,17
2020-04-17 20:30:00,274,friday,365,58,10,41,2020,4,17
2020-04-18 08:30:00,274,saturday,948,195,13,17,2020,4,18
2020-04-18 09:00:00,274,saturday,1457,283,13,18,2020,4,18
2020-04-18 09:30:00,274,saturday,1415,331,25,19,2020,4,18
2020-04-18 10:00:00,274,saturday,1618,347,25,20,2020,4,18
2020-04-18 10:30:00,274,saturday,2487,543,28,21,2020,4,18
2020-04-18 11:00:00,274,saturday,2954,530,23,22,2020,4,18
2020-04-18 11:30:00,274,saturday,2500,557,28,23,2020,4,18
2020-04-18 12:00:00,274,saturday,2123,419,35,24,2020,4,18
2020-04-18 12:30:00,274,saturday,2149,454,42,25,2020,4,18
2020-04-18 13:00:00,274,saturday,2786,549,38,26,2020,4,18
2020-04-18 13:30:00,274,saturday,2260,475,26,27,2020,4,18
2020-04-18 14:00:00,274,saturday,3483,707,30,28,2020,4,18
2020-04-18 14:30:00,274,saturday,914,224,20,29,2020,4,18
2020-04-18 15:00:00,274,saturday,1532,322,28,30,2020,4,18
2020-04-18 15:30:00,274,saturday,3637,728,32,31,2020,4,18
2020-04-18 16:00:00,274,saturday,1548,363,22,32,2020,4,18
2020-04-18 16:30:00,274,saturday,2552,534,27,33,2020,4,18
2020-04-18 17:00:00,274,saturday,1528,319,27,34,2020,4,18
2020-04-18 17:30:00,274,saturday,1975,473,28,35,2020,4,18
2020-04-18 18:00:00,274,saturday,2353,537,24,36,2020,4,18
2020-04-18 18:30:00,274,saturday,1549,366,17,37,2020,4,18
2020-04-18 19:00:00,274,saturday,1478,263,18,38,2020,4,18
2020-04-18 19:30:00,274,saturday,1097,218,19,39,2020,4,18
2020-04-18 20:00:00,274,saturday,298,60,12,40,2020,4,18
2020-04-18 20:30:00,274,saturday,738,122,15,41,2020,4,18
2020-04-19 08:30:00,274,sunday,1380,244,11,17,2020,4,19
2020-04-19 09:00:00,274,sunday,277,54,12,18,2020,4,19
2020-04-19 09:30:00,274,sunday,873,210,10,19,2020,4,19
2020-04-19 10:00:00,274,sunday,2424,491,24,20,2020,4,19
2020-04-19 10:30:00,274,sunday,1409,276,21,21,2020,4,19
2020-04-19 11:00:00,274,sunday,1937,419,23,22,2020,4,19
2020-04-19 11:30:00,274,sunday,1885,319,19,23,2020,4,19
2020-04-19 12:00:00,274,sunday,1066,209,20,24,2020,4,19
2020-04-19 12:30:00,274,sunday,1377,283,14,25,2020,4,19
2020-04-19 13:00:00,274,sunday,2626,563,27,26,2020,4,19
2020-04-19 13:30:00,274,sunday,3908,716,43,27,2020,4,19
2020-04-19 14:00:00,274,sunday,3267,656,31,28,2020,4,19
2020-04-19 14:30:00,274,sunday,719,115,15,29,2020,4,19
2020-04-19 15:00:00,274,sunday,1473,373,22,30,2020,4,19
2020-04-19 15:30:00,274,sunday,1351,318,21,31,2020,4,19
2020-04-19 16:00:00,274,sunday,892,168,11,32,2020,4,19
2020-04-19 16:30:00,274,sunday,1621,293,20,33,2020,4,19
2020-04-19 17:00:00,274,sunday,590,165,11,34,2020,4,19
2020-04-19 17:30:00,274,sunday,1302,280,20,35,2020,4,19
2020-04-19 18:00:00,274,sunday,1257,278,27,36,2020,4,19
2020-04-19 18:30:00,274,sunday,1589,379,25,37,2020,4,19
2020-04-19 19:00:00,274,sunday,1017,256,19,38,2020,4,19
2020-04-19 19:30:00,274,sunday,431,58,6,39,2020,4,19
2020-04-19 20:00:00,274,sunday,542,121,8,40,2020,4,19
2020-04-19 20:30:00,274,sunday,677,143,7,41,2020,4,19
2020-04-20 08:30:00,274,monday,292,58,13,17,2020,4,20
2020-04-20 09:00:00,274,monday,593,112,18,18,2020,4,20
2020-04-20 09:30:00,274,monday,590,113,7,19,2020,4,20
2020-04-20 10:00:00,274,monday,1341,267,9,20,2020,4,20
2020-04-20 10:30:00,274,monday,644,124,16,21,2020,4,20
2020-04-20 11:00:00,274,monday,2097,396,29,22,2020,4,20
2020-04-20 11:30:00,274,monday,569,116,17,23,2020,4,20
2020-04-20 12:00:00,274,monday,1404,255,29,24,2020,4,20
2020-04-20 12:30:00,274,monday,1102,198,19,25,2020,4,20
2020-04-20 13:00:00,274,monday,1093,219,25,26,2020,4,20
2020-04-20 13:30:00,274,monday,1617,327,25,27,2020,4,20
2020-04-20 14:00:00,274,monday,1436,349,22,28,2020,4,20
2020-04-20 14:30:00,274,monday,1035,198,15,29,2020,4,20
2020-04-20 15:00:00,274,monday,2154,441,27,30,2020,4,20
2020-04-20 15:30:00,274,monday,1495,287,22,31,2020,4,20
2020-04-20 16:00:00,274,monday,700,170,20,32,2020,4,20
2020-04-20 16:30:00,274,monday,1938,388,25,33,2020,4,20
2020-04-20 17:00:00,274,monday,2327,465,30,34,2020,4,20
2020-04-20 17:30:00,274,monday,1705,340,22,35,2020,4,20
2020-04-20 18:00:00,274,monday,1803,347,26,36,2020,4,20
2020-04-20 18:30:00,274,monday,1462,338,24,37,2020,4,20
2020-04-20 19:00:00,274,monday,1037,202,20,38,2020,4,20
2020-04-20 19:30:00,274,monday,579,142,12,39,2020,4,20
2020-04-20 20:00:00,274,monday,904,163,13,40,2020,4,20
2020-04-20 20:30:00,274,monday,501,104,10,41,2020,4,20
2020-04-21 08:30:00,274,tuesday,680,164,12,17,2020,4,21
2020-04-21 09:00:00,274,tuesday,1204,259,15,18,2020,4,21
